"","x"
"1",0
"2",0.0141959368097692
"3",0.0466569901332223
"4",0.019676422103265
"5",0.00755762498132043
"6",0.00817814273353392
"7",-0.0137144433501448
"8",-0.0034467640403755
"9",-0.0230935103406935
"10",-0.0271856447125207
"11",-0.000688308712231502
"12",0.0250319539376523
"13",0.0913757644822117
"14",0.0639652871258839
"15",0.119657295091667
"16",0.100996849159147
"17",0.0826020123404037
"18",0.108387664827782
"19",0.14988952529269
"20",0.169505475867112
"21",0.19581607993055
"22",0.250222439799813
"23",0.224849179522111
"24",0.24036113460022
"25",0.230438045797651
"26",0.222393129203844
"27",0.249945270482285
"28",0.223605601407297
"29",0.133985792358063
"30",0.178485461812812
"31",0.217658495883042
"32",0.138675040925724
"33",0.124250081703308
"34",0.113100732120871
"35",0.10738935733026
"36",0.0994687095719812
"37",0.158469634951403
"38",0.13038893580621
"39",0.0781076971910671
"40",0.0807783584215709
"41",0.105549999197395
"42",0.0948825702124268
"43",0.0847222475256008
"44",0.0800958376616613
"45",0.109640963497094
"46",0.129675298040204
"47",0.165461045844986
"48",0.220498556646785
"49",0.169443105572383
"50",0.150352521523944
"51",0.136152643294089
"52",0.157572567325923
"53",0.199523939770381
"54",0.228205832720258
"55",0.240058352958645
"56",0.225789582283649
"57",0.253954218978662
"58",0.185768044959392
"59",0.233440984196319
"60",0.286843758218033
"61",0.262342809272174
"62",0.205545814727697
"63",0.265636766910526
"64",0.215996285244828
"65",0.261262756642142
"66",0.213067474095345
"67",0.177632853466419
"68",0.185996238503783
"69",0.180828003701001
"70",0.115864316666306
"71",0.0474231321685633
"72",0.0456362050214959
"73",0.0852515962090165
"74",0.0702692677926227
"75",0.122387001190371
"76",0.14426538661698
"77",0.117943871449065
"78",0.122010183022115
"79",0.0845327508114323
"80",0.117052211218886
"81",0.125600708058579
"82",0.0878045906161791
"83",0.0677393495037839
"84",0.0826905196355143
"85",0.119828051984636
"86",0.0673788999060167
"87",0.0940386639122242
"88",0.125447747636356
"89",0.123116930486065
"90",0.156621903607446
"91",0.10727426146996
"92",0.0974839371783716
"93",0.16177273789918
"94",0.182986690688518
"95",0.230357259654345
"96",0.203660793996959
"97",0.206713376804848
"98",0.200464130577604
"99",0.262490179536772
"100",0.282138961148777
"101",0.2892605255229
"102",0.328348437005513
"103",0.315809451070359
"104",0.341912832300661
"105",0.385920616779586
"106",0.41700769992479
"107",0.443935916356104
"108",0.479823881854222
"109",0.469537331578773
"110",0.4585387435874
"111",0.432017176178765
"112",0.379639136946814
"113",0.389384565923833
"114",0.37397947500683
"115",0.347252509520203
"116",0.324906924796822
"117",0.346842842465204
"118",0.345901183223126
"119",0.351222274594121
"120",0.345688863473472
"121",0.304712648768743
"122",0.281718562896606
"123",0.288221827673104
"124",0.250422559175619
"125",0.231539942222724
"126",0.203417232027033
"127",0.184982504154516
"128",0.185864261170891
"129",0.212487127151418
"130",0.257756984232711
"131",0.225814625668654
"132",0.192371508616832
"133",0.154821436319157
"134",0.104989715264199
"135",0.12195578951696
"136",0.0839189384771901
"137",0.0572332905652987
"138",0.0364061751841372
"139",0.0745853669140201
"140",0.0797504435434462
"141",0.0707487873798827
"142",0.0893884966094937
"143",0.0892237452621467
"144",0.059468139329323
"145",0.0140545825837417
"146",0.0523442102493715
"147",0.0221878710586582
"148",0.0278606423410724
"149",0.0916533864388182
"150",0.0736505773828827
"151",0.0440296573140518
"152",0.020036277329659
"153",0.021960618461852
"154",0.0725728578038463
"155",0.086772581858837
"156",0.0221913196670654
"157",0.029283168521377
"158",0.0616854716506895
"159",0.0855699219180984
"160",0.090124498485656
"161",0.0747130335737819
"162",0.0288266239508323
"163",0.0365591371945183
"164",-0.00801572341292831
"165",0.0242345227586063
"166",0.0616825383057672
"167",0.0508071066073597
"168",0.0724748376443797
"169",0.0954495604051036
"170",0.0766852613066097
"171",0.046573895034488
"172",0.0264442127930075
"173",0.0397586204501391
"174",-0.00928563651288069
"175",0.00523235300338819
"176",0.0348736679162836
"177",0.0394990550157298
"178",-0.000344679916889336
"179",-0.0571252241562408
"180",-0.108368123267829
"181",-0.102869265149072
"182",-0.135852127893358
"183",-0.132086024539152
"184",-0.119632250866197
"185",-0.207996360433563
"186",-0.1893902494966
"187",-0.184621208331612
"188",-0.23153016526301
"189",-0.221896783848333
"190",-0.191350590067726
"191",-0.175634550752441
"192",-0.180298807447985
"193",-0.140538141205596
"194",-0.082419700917606
"195",-0.108605628404763
"196",-0.136976550474787
"197",-0.122143665660273
"198",-0.115397716813723
"199",-0.0982538877893715
"200",-0.0776008570870046
"201",-0.10793370467561
"202",-0.0786275050473698
"203",-0.0535771713609353
"204",-0.0313490279042328
"205",0.0125233671753885
"206",0.0807550182065361
"207",0.0918787622831273
"208",0.116697573544211
"209",0.156840181710769
"210",0.181632521960178
"211",0.168890250349841
"212",0.144715673414842
"213",0.171648355727708
"214",0.155291464068363
"215",0.14477099589543
"216",0.15584994318235
"217",0.173084383573926
"218",0.17197060110256
"219",0.14882891680248
"220",0.175552153644566
"221",0.187157633706889
"222",0.214680474337214
"223",0.168599566132462
"224",0.216200490695596
"225",0.242539969476974
"226",0.207927163983437
"227",0.220256005585536
"228",0.169406680709778
"229",0.200398890697788
"230",0.191759667639851
"231",0.186870403204449
"232",0.11607710726106
"233",0.130061180021191
"234",0.156134113855927
"235",0.171743317133438
"236",0.213902733698699
"237",0.169131107753531
"238",0.15379837720213
"239",0.184735453141473
"240",0.178312211275796
"241",0.204127609012766
"242",0.172343467308232
"243",0.177160827319791
"244",0.196359650589058
"245",0.13601839148901
"246",0.0956887851854
"247",0.0500720707748651
"248",0.0473950646324922
"249",0.000556499853550205
"250",-0.0183067261446373
"251",-0.046340510394285
"252",-0.066164393242523
"253",0.0136692731659356
"254",0.017429206244168
"255",0.053522291692514
"256",0.0747754068522819
"257",0.0500444064059079
"258",0.0550509241562405
"259",0.0336704779720414
"260",0.0590243671494448
"261",0.0697699149026326
"262",0.0277655250412457
"263",-0.00535056966447933
"264",0.0259025142136196
"265",-0.0163117056285833
"266",-0.00404357892664994
"267",-0.0243785927047653
"268",-0.0178224978830088
"269",-0.042741493817449
"270",0.012989980758667
"271",0.00398486126672527
"272",-0.0331035531676665
"273",-0.0692940351004515
"274",-0.115857134583772
"275",-0.136888835122702
"276",-0.106488530691737
"277",-0.113217078888847
"278",-0.108628807120868
"279",-0.0690648215124934
"280",-0.0194309478136305
"281",-0.0211980341164955
"282",-0.039500748670913
"283",-0.0550642881124784
"284",-0.0386921370661177
"285",-0.0592810609833211
"286",-0.0437037872402545
"287",-0.0539780739347247
"288",-0.101997536651171
"289",-0.0838094605064513
"290",-0.0524009748415943
"291",-0.0413209888759933
"292",-0.0393582602123257
"293",-0.0034160062483763
"294",0.00952290590052784
"295",-0.00889164405745142
"296",-0.00792900406995237
"297",0.0206090315662945
"298",0.038784668539486
"299",0.0377984884286767
"300",0.0580899503851075
"301",0.094576215251139
"302",0.15593239378532
"303",0.202964575801067
"304",0.207137403849298
"305",0.172462733660615
"306",0.188364884931762
"307",0.216635255475157
"308",0.204413065061355
"309",0.168452499473699
"310",0.155537541790671
"311",0.163923169202506
"312",0.185037317699592
"313",0.16240522967459
"314",0.163602704990383
"315",0.172992760117795
"316",0.153667316466387
"317",0.204698293126583
"318",0.257059017838483
"319",0.268156727431195
"320",0.255543785387722
"321",0.233118567852595
"322",0.243879165455824
"323",0.261032428648746
"324",0.303352580507302
"325",0.264462600041324
"326",0.247751843994148
"327",0.247206201008048
"328",0.188369514270269
"329",0.178557961051836
"330",0.13831824605556
"331",0.128968770294484
"332",0.115182872800211
"333",0.0602335693823244
"334",0.0700176615153719
"335",0.0709034896196089
"336",0.0487864243970043
"337",0.100034705618741
"338",0.095694377329171
"339",0.0576356070966932
"340",0.0613878998200405
"341",0.0683489224513456
"342",0.0989954611250275
"343",0.128159540746458
"344",0.113882098367698
"345",0.131517640095606
"346",0.175948851836932
"347",0.141170900653748
"348",0.0898228847490853
"349",0.0668380123972961
"350",0.116148932571797
"351",0.17515922254409
"352",0.130821948558538
"353",0.117775240053063
"354",0.144300510862933
"355",0.169636677903528
"356",0.120996795030622
"357",0.0996986605298843
"358",0.088132967057115
"359",0.138815031342905
"360",0.122851088544206
"361",0.102636489358221
"362",0.13098520234225
"363",0.181258806297842
"364",0.18763023098957
"365",0.197263160053291
"366",0.205173132949604
"367",0.149231667186043
"368",0.146586054779628
"369",0.102054394130183
"370",0.110883293307011
"371",0.151605833918437
"372",0.136518083096107
"373",0.080199517516726
"374",0.142119365475195
"375",0.147551271827308
"376",0.0805536792380363
"377",0.101648845177119
"378",0.130917760753653
"379",0.0958445904840511
"380",0.117124029317766
"381",0.160806305996384
"382",0.130211160405963
"383",0.15974586851053
"384",0.185571853640647
"385",0.19097904415325
"386",0.251297248869793
"387",0.243425494684697
"388",0.272490895768668
"389",0.276240274054504
"390",0.276264312363746
"391",0.258182879450199
"392",0.291450543432623
"393",0.290518503146429
"394",0.258860567745847
"395",0.284087524631242
"396",0.27214055930528
"397",0.315844625047627
"398",0.316145916419644
"399",0.31915285373695
"400",0.383940879063982
"401",0.332308997845154
"402",0.348611083838769
"403",0.36010734833041
"404",0.401477716386052
"405",0.342443760910333
"406",0.308910559875331
"407",0.33911121071872
"408",0.343452308937143
"409",0.302508129174066
"410",0.293291227123082
"411",0.306543651080615
"412",0.377530726088713
"413",0.381579079072485
"414",0.417611107617392
"415",0.450156807954772
"416",0.414093767088702
"417",0.440420526371251
"418",0.42979121312235
"419",0.401080378965081
"420",0.394589750129674
"421",0.338655165196105
"422",0.334745652071227
"423",0.327582340604524
"424",0.334178879955102
"425",0.370397073790285
"426",0.328567589405011
"427",0.353331382392585
"428",0.366358331991852
"429",0.392349298531056
"430",0.385415034378436
"431",0.343957755916564
"432",0.372057092016726
"433",0.344795314228848
"434",0.330983974849335
"435",0.31183155852494
"436",0.339368166821023
"437",0.358472519360028
"438",0.355870428821849
"439",0.419286158045921
"440",0.441207691506315
"441",0.450579340620027
"442",0.425772333025824
"443",0.398549626589951
"444",0.313208222747439
"445",0.315938157130969
"446",0.288712119678309
"447",0.214041832572656
"448",0.208993182861216
"449",0.236503298702663
"450",0.206433376504255
"451",0.21922356338433
"452",0.239332922380578
"453",0.236229266194767
"454",0.247163487851767
"455",0.195557554093078
"456",0.206109461370284
"457",0.174216791038078
"458",0.17476759864255
"459",0.186586322124689
"460",0.186704890716263
"461",0.190688920982548
"462",0.090222638745238
"463",0.0603037049917888
"464",0.0854330759496951
"465",0.0735384819521906
"466",0.151255079314096
"467",0.156227596274586
"468",0.142377618725169
