"","x"
"1",0
"2",-0.00632210864574563
"3",-0.00880071691709553
"4",-0.0119454860404731
"5",0.00521467806357391
"6",0.0267754048030688
"7",0.0291277249498899
"8",0.0210470921831507
"9",0.0336476775813385
"10",0.0163794114612669
"11",0.000862755613713552
"12",-0.0103471005890985
"13",0.0213283459060095
"14",0.0204873723586028
"15",0.0266118719112517
"16",0.0281118915542686
"17",0.0242221444223606
"18",0.00263901036726298
"19",-0.0120309457105486
"20",-0.0280381203269109
"21",0.00488974643770793
"22",0.00542870027402636
"23",-0.015713716954404
"24",-0.0189291539663625
"25",0.00430935366394191
"26",0.022730843378874
"27",0.0142348641224274
"28",0.0283698698651071
"29",0.0298218457861137
"30",0.058226597770369
"31",0.0647428133233791
"32",0.0416881969437822
"33",0.0381349117343557
"34",0.0598916384544967
"35",0.0466287904538555
"36",0.0481132362596867
"37",0.0244271241858144
"38",0.0132791534389657
"39",-0.00662778580266432
"40",-0.00955863567080292
"41",-0.0143600469082291
"42",-0.00740658416481601
"43",0.00187595475181793
"44",0.00442822909023958
"45",0.0244544395577958
"46",0.00353953332037383
"47",-0.0169785559206142
"48",0.016491117230162
"49",0.0184005669158491
"50",0.0176080628840735
"51",0.0216940811762319
"52",0.0203885332271119
"53",0.0278025149108479
"54",0.0447563189164597
"55",0.0430896181908904
"56",0.0539441810057978
"57",0.0581721000715538
"58",0.0698702600465113
"59",0.0828361528856845
"60",0.0713411493110585
"61",0.074965467720755
"62",0.0725968757021285
"63",0.0804258077811686
"64",0.0438452000426115
"65",0.065893357521279
"66",0.0473524428348527
"67",0.0378859356714777
"68",0.0451653710662865
"69",0.0591253315258538
"70",0.0398793496947102
"71",0.0334853930462961
"72",0.0415235430776241
"73",0.035703596758261
"74",0.0430486057485083
"75",0.0266233283022039
"76",0.00107358614832884
"77",-0.00987182587308207
"78",-0.00863479793278983
"79",-0.0275967681361433
"80",-0.0347143870003584
"81",-0.0639475938225547
"82",-0.0817864779331938
"83",-0.0936719169680225
"84",-0.0882439789512202
"85",-0.0915182783229899
"86",-0.123281757060816
"87",-0.127994814755684
"88",-0.123287492784623
"89",-0.130801574553273
"90",-0.104781430146592
"91",-0.103392108755311
"92",-0.112549941199651
"93",-0.0993530225293797
"94",-0.0790258924153427
"95",-0.0740460590523387
"96",-0.079668025210245
"97",-0.0857014841653259
"98",-0.109902790405315
"99",-0.134433372764058
"100",-0.138175012254098
"101",-0.137005582578185
"102",-0.156826491022052
"103",-0.162210988002895
"104",-0.151358290549475
"105",-0.134923711689626
"106",-0.137171072371665
"107",-0.145586814865942
"108",-0.155309578197232
"109",-0.146342776239707
"110",-0.124352278477603
"111",-0.103063591169295
"112",-0.0776824351814811
"113",-0.0598382144674719
"114",-0.0756627295001931
"115",-0.0660543524370119
"116",-0.0707629970768108
"117",-0.0818778860962831
"118",-0.0594519171480153
"119",-0.0764270060575227
"120",-0.0602300441707214
"121",-0.0434717278666036
"122",-0.0638407645122074
"123",-0.0582570262164126
"124",-0.0598729722867066
"125",-0.0538917308770156
"126",-0.0261287597255994
"127",-0.0149849793099297
"128",-0.0456100701627532
"129",-0.0447368133438813
"130",-0.0486491852198677
"131",-0.0355791728310511
"132",-0.0591863814096554
"133",-0.0487337938185464
"134",-0.0613998545036108
"135",-0.0507866970775348
"136",-0.0458344946929746
"137",-0.0658851382203369
"138",-0.0852060479495774
"139",-0.0769781166046106
"140",-0.061518181932402
"141",-0.0727033726968185
"142",-0.0723800240374996
"143",-0.0728213664866486
"144",-0.0757304177245555
"145",-0.0646441009360975
"146",-0.0163907733403848
"147",-0.0129330191095053
"148",-0.0161850604812145
"149",-0.0205592312084248
"150",0.0114982154616713
"151",0.00642581348520596
"152",0.0143160509574356
"153",0.00985526766053243
"154",0.0107585965583349
"155",0.0153989950541923
"156",0.0417123909303293
"157",0.0462956728410738
"158",0.0849153255521857
"159",0.0787946464524121
"160",0.0858459490296222
"161",0.0616533871459301
"162",0.0708912571840482
"163",0.0856738539251487
"164",0.123537980878384
"165",0.111821695266857
"166",0.0974883809539958
"167",0.126918126641368
"168",0.120383560716629
"169",0.139168916098345
"170",0.143465070739067
"171",0.149652211154255
"172",0.159087806398726
"173",0.170389903147601
"174",0.17716042275303
"175",0.178716606201874
"176",0.176441566611839
"177",0.201441558188098
"178",0.174877994219158
"179",0.15908807105128
"180",0.164855672289182
"181",0.163998079733859
"182",0.159599242041292
"183",0.157621919687038
"184",0.169988651224268
"185",0.158299105498245
"186",0.167483312620567
"187",0.179076438829861
"188",0.165825842078039
"189",0.179558350444692
"190",0.149404930602672
"191",0.163097601062477
"192",0.152651362213596
"193",0.133377432664866
"194",0.124916457868417
"195",0.121169282957597
"196",0.0974060639336169
"197",0.103670480127644
"198",0.154331262485425
"199",0.170649117945295
"200",0.182603755374554
"201",0.157551675390048
"202",0.137225201216684
"203",0.103589120152371
"204",0.127825326037364
"205",0.12821974957221
"206",0.0983306671595717
"207",0.0856586914376434
"208",0.0867452501559986
"209",0.101424536194182
"210",0.11088322968319
"211",0.103673858816353
"212",0.100089361860814
"213",0.101152277276765
"214",0.104071397642449
"215",0.12164881421175
"216",0.117110131219944
"217",0.129444036338015
"218",0.120993023455942
"219",0.135613608004307
"220",0.12790974090998
"221",0.143097137777842
"222",0.169105080165304
"223",0.19266748308403
"224",0.169785306351682
"225",0.179348881472951
"226",0.171427313173381
"227",0.180872388867986
"228",0.208879833576344
"229",0.208186332940306
"230",0.213422038810914
"231",0.231487923955491
"232",0.255171023303694
"233",0.231283886807756
"234",0.227608410477863
"235",0.235469169340634
"236",0.227237485403205
"237",0.220087113138682
"238",0.214887607603415
"239",0.212507063341119
"240",0.187820212072216
"241",0.176568561488128
"242",0.173253915081372
"243",0.171334202208725
"244",0.178059697538383
"245",0.185909405062967
"246",0.206954488894771
"247",0.205487705375082
"248",0.222555894716941
"249",0.206047024694516
"250",0.243455753474694
"251",0.227084893392079
"252",0.213467702572237
"253",0.213751670349446
"254",0.227622514995561
"255",0.224183685255562
"256",0.217306153939099
"257",0.216181813535659
"258",0.232747607155478
"259",0.230518255677855
"260",0.236728176720902
"261",0.25589395089242
"262",0.244915863324474
"263",0.247005177502815
"264",0.255148507688635
"265",0.276425743415138
"266",0.292402708464893
"267",0.279824738085174
"268",0.288166968166338
"269",0.297869555366709
"270",0.304256729239812
"271",0.30526074630679
"272",0.315309835888377
"273",0.296628394432584
"274",0.286077574758836
"275",0.278176832715606
"276",0.246145652079313
"277",0.241828396876933
"278",0.272578705599884
"279",0.265697823285538
"280",0.257220990350356
"281",0.245243225673174
"282",0.219909176608139
"283",0.205598833312043
"284",0.207143416861576
"285",0.234641344700263
"286",0.243196416141384
"287",0.229257716046556
"288",0.2421115090047
"289",0.233559634245631
"290",0.243416144239735
"291",0.23318498000216
"292",0.251912627192937
"293",0.253287079022434
"294",0.260220824995889
"295",0.271965943684934
"296",0.301758134021922
"297",0.330979283580299
"298",0.362108207950156
"299",0.344096918550569
"300",0.351699546672168
"301",0.354086410633672
"302",0.353613421897205
"303",0.329807644155988
"304",0.340099173907991
"305",0.347730526404614
"306",0.33380744602992
"307",0.325947574474955
"308",0.335694976307606
"309",0.365157069812465
"310",0.37749268222296
"311",0.405879647348963
"312",0.411225553204472
"313",0.417629247140218
"314",0.416736295325891
"315",0.402850690829335
"316",0.403957804983859
"317",0.424979860024393
"318",0.455971193079953
"319",0.449033308420711
"320",0.461956538094856
"321",0.469665868803294
"322",0.4529259526458
"323",0.48079077710208
"324",0.474859578936428
"325",0.469071790258071
"326",0.479565907648488
"327",0.464317312926745
"328",0.489183086758587
"329",0.507353423152887
"330",0.515108323802722
"331",0.524384767462404
"332",0.498627840906762
"333",0.497726857060849
"334",0.480905487057904
"335",0.487545539500691
"336",0.476913258173154
"337",0.462386931873336
"338",0.465521462117756
"339",0.478491953104858
"340",0.473477444468895
"341",0.462621546048812
"342",0.459251216266581
"343",0.446248100484289
"344",0.443366246613891
"345",0.455090415442214
"346",0.453417559017481
"347",0.427260300312589
"348",0.432603042850746
"349",0.42972722843811
"350",0.3876351710124
"351",0.397256151747777
"352",0.397883404622681
"353",0.391337262109767
"354",0.409040934693891
"355",0.433662306823452
"356",0.422613024681528
"357",0.415360274913704
"358",0.437159315371085
"359",0.428972209306783
"360",0.433451851393279
"361",0.419525642778181
"362",0.405127291285506
"363",0.388515166457087
"364",0.399041506288859
"365",0.408508187882083
"366",0.416245515525064
"367",0.412891042546012
"368",0.388438302449225
"369",0.375027884947193
"370",0.340000742085109
"371",0.326923166113834
"372",0.319902957397413
"373",0.310992886782175
"374",0.292320714373461
"375",0.295589715837379
"376",0.315531331754939
"377",0.297075885984883
"378",0.29232413337682
"379",0.277628053958958
"380",0.286046940534144
"381",0.276483104093531
"382",0.295132750192065
"383",0.312374262502152
"384",0.340297763190273
"385",0.346166220247881
"386",0.349319351589561
"387",0.348548221288226
"388",0.338365704152954
"389",0.341610374349526
"390",0.32794152442242
"391",0.332293888458823
"392",0.341801290089789
"393",0.357877987372297
"394",0.356941134035277
"395",0.366074436665323
"396",0.35668714573635
"397",0.342336122824292
"398",0.358236507025041
"399",0.344994500024167
"400",0.379948119037901
"401",0.389823117159258
"402",0.386823582573416
"403",0.370604179360132
"404",0.35380853463992
"405",0.349505428772994
"406",0.324554075069638
"407",0.301708693582409
"408",0.257200183691943
"409",0.271204706243163
"410",0.27983178866591
"411",0.285087735079559
"412",0.2734618089926
"413",0.252829238602238
"414",0.220658213891028
"415",0.218872523746659
"416",0.222660873558729
"417",0.213921836851811
"418",0.198007575015199
"419",0.213466650126144
"420",0.192207050775397
"421",0.168775977958073
"422",0.171483602641939
"423",0.167078278041349
"424",0.139083497700383
"425",0.147613634190015
"426",0.165572037448848
"427",0.187941946172758
"428",0.176483060635087
"429",0.170536384636314
"430",0.183244505571811
"431",0.1753175387891
"432",0.186251824626644
"433",0.218955137316454
"434",0.236385843516914
"435",0.245420826769227
"436",0.226035378571216
"437",0.21425437273643
"438",0.209449762054993
"439",0.194249356431397
"440",0.187271770161236
"441",0.176866686714234
"442",0.19561505687093
"443",0.200909836376478
"444",0.229669251630782
"445",0.211545078963233
"446",0.208360091000865
"447",0.188673258512527
"448",0.198515147087856
"449",0.176493337970172
"450",0.150489173340861
"451",0.146144048970317
"452",0.166802179267631
"453",0.185441816574727
"454",0.186984213333932
"455",0.17616602348586
"456",0.173755294295795
"457",0.15833944177098
"458",0.176861064482158
"459",0.168793540298168
"460",0.185983372585367
"461",0.187952714146272
"462",0.167451617712916
"463",0.149508959063128
"464",0.163276225151406
"465",0.172227711766759
"466",0.16441268831356
"467",0.162511874822954
"468",0.168270592895056
"469",0.179777472192404
"470",0.179169033895518
"471",0.17448472105888
"472",0.186326669919396
"473",0.174405579978222
"474",0.170519275224211
