"","alphas","alphas_norm"
"1",0.0408802445616629,0.00138943771657741
"2",1.41853812909858,-241.203199258434
"3",1.22083321210627,-0.00107920583694127
"4",0.00761518707545861,-232.053809089528
"5",1.41566032394161,-0.000337622856228441
"6",0.0745525451316098,-271.61904206929
"7",1.0717216381579,0.00048280261072892
"8",0.118226059786025,-212.250215956785
"9",0.541276587088277,-0.000544207453491652
"10",2.59959526413823,-234.936448314783
"11",1.40689326006594,8.81951967253141e-05
"12",0.177637955450876,-223.759619196974
"13",0.494898463625816,0.000903626367975422
"14",0.869527907275426,-227.841861730828
"15",0.308855219488578,0.000424296183284107
"16",1.19139894387521,-271.478105881089
"17",0.0819994551474679,-7.83417393133604e-05
"18",1.1596155091955,-236.623825663708
"19",0.190464724559831,0.000255851724961171
"20",0.833651453781187,-272.961554283027
"21",0.149128137992875,-7.28716187971165e-06
"22",1.37133108558479,-234.030649783896
"23",1.77267002762622,-0.00045153754090314
"24",0.462615435434998,-232.759399268986
"25",0.701624679463208,-0.000257649153170378
"26",8.78949370891871,-222.577233431099
"27",3.14982399416374,0.00247815654090664
"28",0.945845328960644,-242.751763848443
"29",3.06218182257842,0.000839265684472093
"30",1.10935845857622,-226.455846406235
"31",0.421309373082494,-0.00090887902322032
"32",0.260613360335498,-227.518567452636
"33",0.615494401498637,-0.002630719510428
"34",0.669217794379819,-199.020992572639
"35",1.86434134880975,-0.00677467431826126
"36",4.65793589789536,-260.012589168486
"37",1.60870587728343,0.000464979856216883
"38",2.291726470751,-247.910255372422
"39",0.419990425226928,0.000976692385281148
"40",1.4702557856744,-225.720195285845
"41",0.13745850451096,-0.00336059706383976
"42",0.0351491330726503,-220.223154587331
"43",0.643326209563412,-0.00169241161143063
"44",0.0383733823679222,-247.255884216734
"45",1.59303998022119,-0.000299604710793644
"46",0.814650482995518,-267.946594372822
"47",0.177549241150501,6.05880491364828e-05
"48",0.153185537451435,-230.113151317598
"49",0.357211003603396,0.000779789073161143
"50",0.288947995928936,-223.362805399858
"51",1.03532605794484,0.00280958846241753
"52",2.51949889583074,-228.696084189801
"53",1.16674782406838,-0.000461021120669596
"54",0.210043268498538,-221.506619536713
"55",1.57412511009301,0.00209586987622606
"56",0.56946131678248,-256.048313833268
"57",0.0109707724493262,0.000315218509134578
"58",0.286743456206608,-237.261164427734
"59",0.872324892344125,-0.000675846925425419
"60",0.193462573824803,-222.302756532247
"61",0.171535988884017,-0.00229085912582522
"62",1.08679647732259,-234.115401014873
"63",0.0329653000350731,-0.000188567922446386
"64",0.128583299965953,-243.52394891524
"65",1.66436817059795,-0.000342569950040875
"66",0.275406424724707,-233.631353864186
"67",1.30533863763611,-0.000553560983734567
"68",0.331246253363588,-223.539981893069
"69",0.446329970616546,-0.00304651175155968
"70",1.18781638657325,-229.899608678448
"71",0.188459806938681,0.00159165367789252
"72",0.232936984776671,-253.798494825032
"73",1.74176499838651,-2.14360764292712e-05
"74",0.0592841639531798,-225.87255745357
"75",2.88215709455386,-0.00115677433654748
"76",0.399431937924021,-249.232145858576
"77",0.311257698310186,0.000512097477257562
"78",1.64415580401931,-208.414841790702
"79",0.539994327187713,-0.00274346353800702
"80",0.240005451897673,-213.010068954409
"81",0.601713107126358,-0.00124840094178295
"82",0.765507151176337,-257.173143817169
"83",0.574929708916443,-4.3904020290727e-05
"84",1.52567725984915,-247.193739144448
"85",0.148123796173365,0.000171835665987868
"86",0.203321004870276,-271.053040140205
"87",1.81296958944023,0.000556175885136421
"88",0.933932468864612,-235.823459641593
"89",1.09312669178311,-0.000263852651079659
"90",1.59417766047113,-211.108797650658
"91",0.107832834683791,0.00462308686028885
"92",0.97800183911653,-249.598984608908
"93",0.366352506961874,0.00097640444506895
"94",1.42679201271909,-250.389397502748
"95",0.0453922069478381,0.000873375772627036
"96",0.377614501979451,-261.883763830624
"97",2.3981323959282,-3.41888269426516e-05
"98",0.63994504317256,-239.800071421427
"99",0.915334617483381,0.000598347055099978
"100",0.306532982454684,-220.714978220411
"101",1.88220605597354,0.000472018247366387
"102",0.88188495639983,-236.202805427573
"103",1.38671836313563,0.00114100437313204
"104",1.30822396705901,-266.508808757462
"105",1.40635953953927,0.000598928335443164
"106",1.7177854846345,-244.474245058166
"107",3.25271487535221,-0.0011255879105936
"108",0.825055981191696,-206.998357951995
"109",1.26599858438917,-0.0028661792383132
"110",0.43037272012549,-224.680684290441
"111",0.402380421849585,0.000560159311578479
"112",2.67090841013308,-240.425245541216
"113",0.393401090494592,0.00213889222111426
"114",0.91726026692487,-211.73075889386
"115",1.36887142224165,-0.000616325652403815
"116",1.21805549405352,-256.879951992205
"117",0.503938073477087,0.00140460054659471
"118",2.24600986354261,-224.575366556634
"119",1.4782502423713,-0.000663433475087794
"120",0.120756073149522,-246.709602477509
"121",0.091057396855831,0.00142492940256521
"122",0.594544859337361,-213.893818131777
"123",0.0351541051474271,-0.000619476534952321
"124",1.38822873719809,-244.148602729612
"125",2.34483213575302,-0.00014295245959887
"126",2.32807133053325,-262.083102018683
"127",2.24321636677692,-0.0010504980844101
"128",3.27519775996026,-199.614185792767
"129",1.68945141894773,-0.00361756464204472
"130",0.534602791275802,-233.726058374848
"131",1.03408759993474,-0.0015641862049744
"132",0.460542334896189,-259.036212870453
"133",2.25006496551501,-0.000137125036571997
"134",0.605421085270734,-244.995774184242
"135",1.46265662571739,0.0011514258697107
"136",0.0472599561745142,-225.491556506603
"137",0.658100420696627,-0.00188047855016375
"138",0.805499441431891,-260.214064049783
"139",1.03504288999972,0.00013021520877507
"140",0.565187069557709,-234.355019468266
"141",1.30930637124391,0.000716433642890035
"142",1.01463067611553,-223.265556338797
"143",3.08747465331143,0.000464779099294608
"144",0.513687513310828,-245.308937556385
"145",4.29101633872773,-0.000295395899700642
"146",0.0436590597566919,-231.729275431433
"147",0.777678309907685,-0.000561401592156685
"148",1.19467737998289,-256.233936225979
"149",0.335252381926978,0.000662953318665958
"150",0.294233375720523,-243.159716075658
"151",1.37298896901774,-0.00164258264315012
"152",2.31789954104644,-228.79453053972
"153",0.00172800135968032,-0.000129967522723745
"154",2.85862266328593,-258.095927881595
"155",1.19864062434021,0.00106762656446286
"156",0.745769783975419,-244.193977012955
"157",0.249910343100225,-0.000410501341742743
"158",0.452400878229128,-258.443874978666
"159",0.00026938004737076,-0.000838614280735382
"160",0.128453641774598,-263.830611526532
"161",0.788380915589926,-0.000213422062234562
"162",0.00293334346281426,-252.098500895035
"163",0.328173997825445,0.000574992664815746
"164",1.01135189009696,-232.370489877387
"165",2.11664245393948,-0.00171436455419386
"166",0.837937310418852,-240.465139453529
"167",1.11526276340405,-0.000151040518275352
"168",0.198957176281255,-252.8246191398
"169",0.619796239038152,-0.000594101081671509
"170",1.25386681999538,-254.277429803019
"171",2.76405460660874,0.000770124827713315
"172",1.27128573203748,-238.671051878969
"173",0.761390353913185,0.000267080499274917
"174",3.23502661542187,-258.907057849003
"175",0.539796662240065,0.000236925664516738
"176",1.71055134926883,-243.634806861504
"177",1.12853757933485,0.000636353701838167
"178",0.440135748044554,-237.383231832466
"179",0.0671389754444078,0.000824066506675477
"180",0.211724477813391,-244.312408745067
"181",0.66765059648634,-0.000188160502851807
"182",0.833559428462252,-240.672986148496
"183",0.0311880787704979,-0.000803194973165476
"184",0.488888767485321,-239.021654700411
"185",0.0830402410481099,0.000200059118567344
"186",0.0212890385645892,-250.211846765763
"187",0.434390565605611,-0.000399814833284651
"188",0.0208345858657708,-199.774111366585
"189",1.12714881008287,0.00254696965975054
"190",0.487177951961826,-233.906696668712
"191",0.273357473369515,0.00195694216981969
"192",0.181089773573717,-243.311700019503
"193",0.291918199356616,-0.00100619269654264
"194",1.92713817382281,-239.561330079734
"195",2.19788037279699,0.000708400842858429
"196",0.437547522636208,-253.274021185676
