"","x"
"1",0
"2",-0.00173825788660386
"3",-0.00305979117361616
"4",-0.00603999168762272
"5",-0.0029961566251451
"6",-0.00205718329170069
"7",-0.00506331647788073
"8",-0.00934325565013901
"9",-0.00789267879452616
"10",-0.00546782347159576
"11",-0.00853034214280707
"12",-0.011798947384588
"13",-0.0131341777701393
"14",-0.00982747684051606
"15",-0.0052575227325463
"16",-0.0111451981613046
"17",-0.011070308761647
"18",-0.0136776135926558
"19",-0.0191929042921201
"20",-0.0158977409259414
"21",-0.0157884897193289
"22",-0.0183154194513127
"23",-0.020180268879688
"24",-0.0296226178020661
"25",-0.0302097301469806
"26",-0.0311259769512515
"27",-0.0334742760688429
"28",-0.0372822485565861
"29",-0.0317413527924456
"30",-0.0248241906357514
"31",-0.0299046797924122
"32",-0.0373379339074787
"33",-0.0365703085378761
"34",-0.0370588852406298
"35",-0.0386012799190071
"36",-0.0400195084663196
"37",-0.043303943151921
"38",-0.0431136352613768
"39",-0.0375387914321244
"40",-0.0369640446663229
"41",-0.0328888433457363
"42",-0.0335141239116892
"43",-0.0347916956619176
"44",-0.0316337258026101
"45",-0.0344682000300171
"46",-0.0340695382464291
"47",-0.0305007196269136
"48",-0.0252213627980903
"49",-0.0312311886234244
"50",-0.0327397824971656
"51",-0.0316143322345755
"52",-0.034290705117955
"53",-0.0320146054232469
"54",-0.0294496925800284
"55",-0.033084026835542
"56",-0.0324927894157198
"57",-0.0325597430439055
"58",-0.0297234046518355
"59",-0.029779365190954
"60",-0.0239367617985439
"61",-0.0237561494718028
"62",-0.0225994852726385
"63",-0.0208145776564464
"64",-0.0197227338600927
"65",-0.0243230146142583
"66",-0.0273108258338388
"67",-0.0236492728488263
"68",-0.0287139037089777
"69",-0.030294804187759
"70",-0.0304449026730298
"71",-0.0316620936013698
"72",-0.0375746455225613
"73",-0.0364461658615055
"74",-0.0347824843380219
"75",-0.0360458906803212
"76",-0.0401860142984827
"77",-0.0408770183313238
"78",-0.0418241539035957
"79",-0.0398442988195348
"80",-0.040162226849278
"81",-0.0411549370665938
"82",-0.0377658078264143
"83",-0.0356778088305367
"84",-0.0327407309997678
"85",-0.0358136674170315
"86",-0.0348011959288738
"87",-0.0257632299310882
"88",-0.0265332562611712
"89",-0.024358496045736
"90",-0.0291731244892004
"91",-0.0266053742775703
"92",-0.0267469424841518
"93",-0.0310965187799259
"94",-0.0321111936902652
"95",-0.0265520629231937
"96",-0.0236679550321397
"97",-0.0223670938883472
"98",-0.0246806043538519
"99",-0.0251650838372396
"100",-0.0318834399921914
"101",-0.0358137713818691
"102",-0.0373249442357509
"103",-0.0419981468242327
"104",-0.0387108283170962
"105",-0.0399918434851347
"106",-0.0400223975687287
"107",-0.0388628841866683
"108",-0.0437196316392593
"109",-0.0444180777912334
"110",-0.0462970616623515
"111",-0.042575941506092
"112",-0.0489262110404549
"113",-0.0440289284899763
"114",-0.0457833710587202
"115",-0.0450844177402816
"116",-0.0442185405439694
"117",-0.0485178502906675
"118",-0.0449976368945678
"119",-0.0389187929268167
"120",-0.0410842539159364
"121",-0.0422363822820852
"122",-0.0419212808702051
"123",-0.0358971864920622
"124",-0.0332275032977081
