"","x"
"1",0
"2",0.10542192783479
"3",-0.0356523218166912
"4",0.0664227341434206
"5",0.0911454187343068
"6",0.101698273609736
"7",0.132805993966282
"8",-0.0204552850441752
"9",-0.0638749224103998
"10",-0.0480915901277551
"11",-0.0344669566657421
"12",-0.0382601540472011
"13",-0.166130856514162
"14",-0.119190457640443
"15",0.0482989966800288
"16",0.0167453289677553
"17",0.15008640125892
"18",0.268791562790817
"19",0.288690143592675
"20",0.272168630570826
"21",0.30111519403679
"22",0.222620343046231
"23",-0.036072239399938
"24",-0.180535358285327
"25",-0.244296348121535
"26",-0.190875237286248
"27",-0.25019866942545
"28",-0.252830156922669
"29",-0.36657584286646
"30",-0.225458120650389
"31",-0.211898375083001
"32",-0.108037875960078
"33",0.135387867651993
"34",0.0917818580978881
"35",0.142669674979346
"36",-0.134280901205167
"37",-0.0717918898460693
"38",-0.030449092917116
"39",-0.0561738531263313
"40",0.00670700912214175
"41",-0.159193484307341
"42",-0.251324769870194
"43",-0.218679181066604
"44",-0.272168723879427
"45",-0.20840487375609
"46",-0.172997322679983
"47",-0.099520459934841
"48",-0.214486736541602
"49",-0.260608959844479
"50",-0.207220832034922
"51",-0.35775378185323
"52",-0.419672017837972
"53",-0.299015806518593
"54",-0.306742335626102
"55",-0.408911800287034
"56",-0.388378657664246
"57",-0.583319319314542
"58",-0.56821305920546
"59",-0.554893154070138
"60",-0.373338119221297
"61",-0.235852654757543
"62",-0.12238083192308
"63",-0.244558613053273
"64",-0.255268292392246
"65",-0.331760464448503
"66",-0.405808140628542
"67",-0.393340342109051
"68",-0.185056419698302
"69",-0.206921855272958
"70",-0.191046126767053
"71",-0.111209661013975
"72",-0.238756218545805
"73",-0.304699520349173
"74",-0.420111948009099
"75",-0.576187135967834
"76",-0.785166644489112
"77",-0.716347134061213
"78",-0.667477021555771
"79",-0.614773200817069
"80",-0.59702595229731
"81",-0.739423239490808
"82",-0.788211408925193
"83",-0.721296137139842
"84",-0.471711703922713
"85",-0.676052165280931
"86",-0.583000261903795
"87",-0.516349863517422
"88",-0.574798964031162
"89",-0.531070231258796
"90",-0.704432753387016
"91",-0.615090530548605
"92",-0.521454177878759
"93",-0.536524696862749
"94",-0.636907023882829
"95",-0.570453684871526
"96",-0.245714752218196
"97",-0.320541430575227
"98",-0.288581089043064
"99",-0.30274356498768
"100",-0.182257965951976
"101",-0.0973481205242403
"102",-0.211150812867385
"103",-0.185104012682983
"104",-0.15780320203774
"105",-0.101108637003549
"106",0.0700143469009062
"107",-0.0295102573164048
"108",0.174961445503495
"109",0.140896286570104
"110",0.11048697332741
"111",0.16172168309558
"112",0.235725753949695
"113",0.0434768996504273
"114",0.0834224886800725
"115",0.0662264156136045
"116",0.126044553377296
"117",0.185404134021457
"118",0.0643847048208319
"119",0.0962552015404355
"120",0.176769409423509
"121",0.357406981418608
"122",0.48173902156079
"123",0.530918924096749
"124",0.56149090434345
"125",0.493579818712867
"126",0.588176566126129
"127",0.465984253897171
"128",0.490194488593898
"129",0.32859512367047
"130",0.193601722333215
"131",0.163606355840344
"132",0.10802323643633
"133",0.133022854980501
"134",0.0991476829090909
"135",0.15385646230091
"136",0.0883256855720205
"137",0.218003318122025
"138",-0.0539935958609066
"139",-0.0440193386719141
"140",0.0245440110476511
"141",0.0115384983864869
"142",0.0551023255311572
"143",0.0139908916280534
"144",0.086439726395904
"145",0.211041258482561
"146",0.305772387717338
"147",0.297089320787362
"148",0.246768714634842
"149",0.190331914883844
"150",0.14017450208127
"151",0.110772091627361
"152",0.14664559479325
"153",0.30650283720629
"154",0.380377520419429
"155",0.355728453668537
"156",0.341421868992855
"157",0.294558834769392
"158",0.455460590383944
"159",0.290221120561032
"160",0.35936237581121
"161",0.242454817470017
"162",0.0406521739709326
"163",0.023712806150312
"164",0.164645953101196
"165",0.364899390801194
"166",0.509230194173478
"167",0.677653018862726
"168",0.688260991445194
"169",0.763836388786113
"170",0.850810139893269
"171",0.985637181785534
"172",1.13240330705878
"173",1.07909491417765
"174",1.00754598342199
