"","x"
"1",0
"2",0.0281037430696147
"3",-0.0641169400265813
"4",-0.0720670920541242
"5",-0.0451540693122599
"6",-0.0428293634981662
"7",-0.113598020130484
"8",-0.0972266652595832
"9",-0.0993865494562872
"10",-0.054190440701844
"11",-0.0742794446283756
"12",-0.0838656640739678
"13",-0.0644589257115584
"14",-0.0793208291951621
"15",-0.0804951936103723
"16",-0.0215941640871591
"17",-0.0774311262035801
"18",-0.111849599614466
"19",-0.113467831710443
"20",-0.141076858438625
"21",-0.162820582588935
"22",-0.219366835368964
"23",-0.183587654509669
"24",-0.164854676587333
"25",-0.163702953482762
"26",-0.190549845684855
"27",-0.126468916338057
"28",-0.11400815457609
"29",-0.0856922776736858
"30",-0.0726411446614778
"31",-0.124820719219226
"32",-0.136537016152684
"33",-0.139667555490265
"34",-0.066505529644658
"35",-0.133849439587538
"36",-0.190032303379295
"37",-0.169970972193735
"38",-0.0753582985735643
"39",-0.155606534396892
"40",-0.2364655037813
"41",-0.266894152579469
"42",-0.191348818328379
"43",-0.103119915099379
"44",-0.119942845098791
"45",-0.111118633232888
"46",-0.118742915739814
"47",-0.0925774987789082
"48",-0.0551675103143079
"49",-0.0871803412884297
"50",-0.123825237576636
"51",-0.140310759710349
"52",-0.184349852720327
"53",-0.276482664104688
"54",-0.174116054737946
"55",-0.117022760627242
"56",-0.0574797568789176
"57",-0.0518625387659479
"58",-0.00683920017309336
"59",-0.00918614643177775
"60",0.102691752725043
"61",0.0306556313755472
"62",0.0694554838343898
"63",0.0386205153146904
"64",0.0473756483909819
"65",0.0425394435424925
"66",-0.0075869688272142
"67",0.0119730360816264
"68",0.0832841005321486
"69",0.194503681585695
"70",0.221474562948528
"71",0.185423161089739
"72",0.172175091829666
"73",0.206497394603947
"74",0.120592063304991
"75",0.140660771066494
"76",0.199080697123642
"77",0.210639470523207
"78",0.213724376239777
"79",0.191210333476989
"80",0.256122844044794
"81",0.289896453610114
"82",0.379277065715385
"83",0.430950807354962
"84",0.390448196553359
"85",0.48660413971534
"86",0.466349048824225
"87",0.428290360586618
"88",0.431284648141341
"89",0.436586252001226
"90",0.442528658871051
"91",0.468531602263813
"92",0.389159748504899
"93",0.503744346908475
"94",0.484071139777898
"95",0.499283592929635
"96",0.436045634981389
"97",0.492929910801138
"98",0.530608460929642
"99",0.526520041701898
"100",0.476920026174837
"101",0.615182954466136
"102",0.611543791918998
