"","x"
"1",0
"2",-0.0181060616209391
"3",0.0118229624884678
"4",0.101875950843826
"5",0.17788204725458
"6",0.246551370625854
"7",0.102455654820148
"8",0.155704002514215
"9",0.15464381645142
"10",0.154801727815952
"11",0.0243437895718686
"12",0.00158823743708061
"13",-0.0294485343563808
"14",0.157398865114179
"15",0.151899641962588
"16",0.230265781580442
"17",0.296054376709394
"18",0.277992347626477
"19",0.250283444020333
"20",0.185637614559545
"21",0.161733152165577
"22",0.200593352096677
"23",0.119771662176231
"24",0.269127177554876
"25",0.270416399741444
"26",0.334622753521408
"27",0.362990758004662
"28",0.398933169401276
"29",0.441974770680785
"30",0.330868043404324
"31",0.141899589480248
"32",0.0711523939780836
"33",0.181151019399615
"34",0.0772490154489923
"35",0.0570172865209267
"36",0.0102521149779397
"37",0.161237170574106
"38",0.314460547184993
"39",0.423864978245539
"40",0.531560264501961
"41",0.400586848671015
"42",0.375019984438992
"43",0.319895991154934
"44",0.367512274846798
"45",0.438864733862841
"46",0.580940748041761
"47",0.589224816491933
"48",0.573095726201024
"49",0.564029948440285
"50",0.611793556072611
"51",0.480882832811446
"52",0.417511632813967
"53",0.377818545013389
"54",0.305325234844402
"55",0.224364777697976
"56",0.210418250322489
"57",0.235077677119916
"58",0.213578248300455
"59",0.157468255960418
"60",0.136278262974469
"61",0.19070942929527
"62",0.111459899749881
"63",0.066428426113904
"64",-0.016612484807876
"65",0.0258867196519235
"66",-0.161744734495244
"67",-0.266321544560468
"68",-0.131516476994119
"69",-0.193950276057728
"70",-0.24080070496893
"71",-0.166445438482263
"72",-0.10435163670956
"73",-0.175240005953764
"74",-0.147480200751712
"75",-0.360008933801353
"76",-0.389159815523541
"77",-0.209223043663624
"78",-0.264513318734648
"79",-0.120790911196306
"80",-0.0787924245906666
"81",-0.102564819287043
"82",-0.363057450843016
"83",-0.223217657068607
"84",-0.15880768470108
"85",-0.105231969513246
"86",0.102019792570507
"87",0.157890316492458
"88",0.110364188733623
"89",0.202821937229097
"90",0.165246692753326
"91",0.31617432902614
"92",0.376967701915326
"93",0.290244502356503
"94",0.04227728336212
"95",0.197121123141658
"96",0.195329404598861
"97",0.325527979603983
"98",0.374557796423841
"99",0.339765324986434
"100",0.357185149963736
"101",0.390359405824413
"102",0.388129971807032
"103",0.228872051742629
"104",0.188987161195344
"105",0.18790402215306
"106",0.396184314308717
"107",0.460568343430725
"108",0.375440666344297
"109",0.44402542865193
"110",0.457562281199154
"111",0.200990750636054
"112",0.123959673387313
"113",0.0303604068494613
"114",-0.0627118130036019
"115",-0.096480804315539
"116",-0.0650858153614768
"117",-0.0355830117681499
"118",-0.0538050435908027
"119",-0.127741374603843
"120",-0.0970277299038173
"121",-0.021840759597138
"122",-0.0298826664269928
"123",0.107788433996779
"124",-0.0119001312589013
"125",0.0743633765092974
"126",-0.0233164061673589
"127",-0.0645409285200308
"128",-0.0209754170800891
"129",-0.0291851051550905
"130",-0.0349214925940934
"131",-0.0244193124560786
"132",-0.0523694156935054
"133",-0.150457429123496
"134",-0.213288507413853
"135",-0.24603589663154
"136",-0.220991741031961
"137",-0.312314602186256
"138",-0.413060708107165
"139",-0.454006560772951
"140",-0.387802884373753
"141",-0.25896027411176
"142",-0.288809475454928
"143",-0.234724520912725
"144",-0.233710965884627
"145",-0.411455170968725
"146",-0.433569933347897
"147",-0.471466565428116
"148",-0.36413554652366
"149",-0.138613111505768
"150",-0.130712483251896
"151",-0.105761752365602
"152",-0.175231273064978
"153",-0.353274340341592
"154",-0.423859810806772
"155",-0.319942128962395
"156",-0.309105697196714
"157",-0.31793384594874
"158",-0.282544332016946
"159",-0.29034647158227
"160",-0.215372062630519
"161",-0.242633845611201
"162",-0.346942864773914
"163",-0.306560295182923
"164",-0.308454001922389
"165",-0.278176162860144
"166",-0.245955634420048
"167",-0.352331806341914
"168",-0.268152088655551
"169",-0.362805398665675
"170",-0.442037664359984
"171",-0.572154801286627
"172",-0.552363105133841
"173",-0.660152208972431
"174",-0.66847888054288
"175",-0.781712778925662
"176",-0.921887246906847
"177",-0.912535501923062
"178",-0.82280013973826
"179",-0.725674938102102
"180",-0.884095841087652
"181",-0.781636558141853
"182",-0.746166440537057
"183",-0.769280048597904
"184",-0.794594004811364
"185",-0.724172462308863
"186",-0.883692266835174
"187",-1.01998521973023
"188",-0.985833013120116
"189",-1.04639734403292
"190",-1.04907194186565
"191",-1.05055391402036
"192",-0.816696759393543
"193",-0.930525724302174
"194",-0.94227331511218
"195",-0.922154229458231
"196",-0.838310089791511
"197",-0.919158375089459
"198",-0.666669257347294
"199",-0.553312196527387
"200",-0.586587565662183
"201",-0.481037313886578
"202",-0.538945242264613
"203",-0.566141608667306
"204",-0.542217095687221
"205",-0.52561699613362
"206",-0.431456940927855
"207",-0.4944927718405
"208",-0.364288161648706
"209",-0.360136320294616
"210",-0.370904748716383
"211",-0.466859071118432
"212",-0.413864335088174
"213",-0.518652154830798
"214",-0.453311219685696
"215",-0.494346265208302
"216",-0.585260547364137
"217",-0.772991893685647
"218",-0.666201290105573
"219",-0.655877448602142
"220",-0.648979078248329
"221",-0.862670210957322
"222",-0.970703224441364
"223",-1.12040274612784
"224",-1.08762929128329
"225",-1.10337990739945
"226",-1.16044896706627
"227",-1.17682380459561
"228",-1.1632988458926
"229",-1.28167217566768
"230",-1.3612025778389
"231",-1.36569538019813
"232",-1.21521652589096
"233",-1.228207939875
"234",-1.1268689843036
"235",-1.14167510193891
"236",-1.28842059045594
"237",-1.32989170722212
"238",-1.57294142269339
"239",-1.43829780552451
"240",-1.59742462078734
"241",-1.59484152572625
"242",-1.51487351758304
"243",-1.42372275565803
"244",-1.3427973217263
"245",-1.24899255019241
"246",-1.20814458903996
"247",-1.33772915629614
"248",-1.23025065493209
"249",-1.23226757276102
"250",-1.31047380876029
"251",-1.16872785088759
"252",-1.31030166712515
"253",-1.31758956601423
"254",-1.1781619526414
"255",-1.19093852934101
"256",-1.25987806739138
"257",-1.31002981559905
"258",-1.38049072302643
"259",-1.34973240631003
"260",-1.42736560411016
"261",-1.42509788966088
"262",-1.60091585990655
"263",-1.70327210913994
"264",-1.64081240935542
"265",-1.61255223709553
"266",-1.56348676194951
"267",-1.47131322547852
"268",-1.47516807469407
"269",-1.35905995444095
"270",-1.29451090342366
"271",-1.41145493136804
"272",-1.42884983781139
"273",-1.46427255168287
"274",-1.49513814511408
"275",-1.65121390420434
"276",-1.6686062712162
"277",-1.74418791435351
"278",-1.75103149971213
"279",-1.70530449072491
"280",-1.56121052962888
"281",-1.48321936055771
"282",-1.32204416934186
"283",-1.38713036886111
"284",-1.43049116303296
"285",-1.43838474299116
"286",-1.37613636835028
"287",-1.41107002121831
"288",-1.49133639888022
"289",-1.54295681635272
"290",-1.46932245025811
"291",-1.6161007546957
"292",-1.68249344111731
"293",-1.66234833425821
"294",-1.81331996278959
"295",-1.82441956029188
"296",-1.89763583876199
"297",-1.84869793389166
"298",-1.82819868809166
"299",-1.67985663509757
"300",-1.50931822179195
"301",-1.55250047580103
"302",-1.62405352319551
"303",-1.56111718918178
"304",-1.53099127866756
"305",-1.27180499472627
"306",-1.32168331378645
"307",-1.39859278337695
"308",-1.41430354813693
"309",-1.42146624955177
"310",-1.32858472271112
"311",-1.41761060352455
"312",-1.54068119605492
"313",-1.61845940155885
"314",-1.69008939922005
"315",-1.57554993878036
"316",-1.67917727392511
"317",-1.60425555269314
"318",-1.40665817202622
"319",-1.45818648321275
"320",-1.44260644026267
"321",-1.53600903474156
"322",-1.40018774503427
"323",-1.41760951490439
"324",-1.50390565068142
"325",-1.49108811962704
"326",-1.45651731258206
"327",-1.36139660221774
"328",-1.37090172617903
"329",-1.28628148250295
"330",-1.33507199533061
"331",-1.27444405762396
"332",-1.24329069155036
"333",-1.39957152580027
"334",-1.41037993816908
"335",-1.36990769250584
"336",-1.3264584869906
"337",-1.2116243610373
"338",-1.02960922331533
"339",-1.07195991888048
"340",-1.02602185577928
"341",-1.11127191564193
"342",-1.00191097303635
"343",-0.962829920008305
"344",-0.924797141200086
"345",-0.797703049701921
"346",-0.814440301349571
"347",-0.938624196683362
"348",-0.826046411171838
"349",-0.840499662503183
"350",-0.963433859611464
"351",-0.944861615336301
"352",-0.842182171366548
"353",-0.791865319757573
"354",-0.797921589857281
"355",-0.508285597701117
"356",-0.592319726033609
"357",-0.468533520177732
"358",-0.64985427500651
"359",-0.480591123568135
"360",-0.449946419168992
"361",-0.612211656932909
"362",-0.595553772241862
"363",-0.549287201591229
"364",-0.641900388974114
"365",-0.762544804573611
"366",-0.708519726507323
"367",-0.922817003494352
"368",-0.91397970983517
"369",-0.773820670383519
"370",-0.518780419411975
"371",-0.414330640116785
"372",-0.495995655584919
"373",-0.472766923563243
"374",-0.723674740551311
"375",-0.709684398793494
"376",-0.71660094306191
"377",-0.676925509865794
"378",-0.920026724044073
"379",-0.950303848862413
"380",-1.05750443634922
"381",-0.996037682891827
"382",-0.95043832845811
"383",-0.928947109854866
"384",-1.23475683548413
"385",-1.1346637769714
"386",-1.20210376304117
"387",-1.32828089709774
"388",-1.25592658842592
"389",-1.52572033640591
"390",-1.62294309310945
"391",-1.68284600037026
"392",-1.61998057754004
"393",-1.55311059714274
"394",-1.51185107126896
"395",-1.48823781596725
"396",-1.58342329157138
"397",-1.5152160571486
"398",-1.60349182118685
"399",-1.51099312687829
"400",-1.32022506201505
"401",-1.3697057497171
"402",-1.33483894700554
"403",-1.35835935968752
"404",-1.24504732228987
"405",-1.3210918614689
"406",-1.40004991575832
"407",-1.57838918465835
"408",-1.87418793011248
"409",-2.05038604892413
"410",-2.19190362286271
"411",-2.04209320309175
"412",-2.09848373638173
"413",-1.94219844143807
"414",-1.82960716377921
"415",-2.02138037695587
"416",-2.07789856072483
"417",-2.07920816101332
"418",-2.0932075271295
"419",-2.02654655463079
"420",-1.89118851486967
"421",-2.13742785799624
"422",-2.07105247884084
"423",-2.1066781282042
"424",-2.04087797434225
"425",-1.90343826391629
"426",-1.93969115808979
"427",-2.05884575070146
"428",-2.0282571453027
"429",-2.06842487511604
"430",-1.97248508133788
"431",-1.86368425036465
"432",-1.79819846402377
"433",-1.75149171257026
"434",-1.88456197656026
"435",-1.83814263893993
"436",-1.7444529530607
"437",-1.75492747196246
"438",-1.8230991970544
"439",-1.76564097196239
"440",-1.61614942926173
"441",-1.56302691847074
"442",-1.5484395541416
"443",-1.61310538948341
"444",-1.60910490668032
"445",-1.57131660083089
"446",-1.70415850881094
"447",-1.87977342628862
"448",-1.85085744894985
"449",-1.81813434383098
"450",-1.87020166101903
