,betas
364,0.802142364
365,0.802142364
366,0.802142364
367,0.802142364
368,0.802142364
369,0.802142364
370,0.802142364
371,0.802142364
372,0.802142364
373,0.802142364
374,0.802142364
375,0.802142364
376,0.802142364
377,0.802142364
378,0.802142364
379,0.802142364
380,0.802142364
381,0.802142364
382,0.802142364
383,0.802142364
384,0.802142364
385,0.802142364
386,0.802142364
387,0.802142364
388,0.802142364
389,0.802142364
390,0.802142364
391,0.802142364
392,0.802142364
393,0.802142364
394,0.802142364
395,0.802142364
396,0.802142364
397,0.802142364
398,0.802142364
399,0.802142364
400,0.802142364
401,0.802142364
402,0.802142364
403,0.802142364
404,0.802142364
405,0.802142364
406,0.802142364
407,0.802142364
408,0.802142364
409,0.802142364
410,0.802142364
411,0.802142364
412,0.802142364
413,0.802142364
414,0.802142364
415,0.802142364
416,0.802142364
417,0.802142364
418,0.802142364
419,0.802142364
420,0.802142364
421,0.802142364
422,0.802142364
423,0.802142364
424,0.802142364
425,0.802142364
426,0.802142364
427,0.802142364
428,0.802142364
429,0.802142364
430,0.802144258
431,0.802144258
432,0.802144258
433,0.802144258
434,0.802144258
435,0.802144258
436,0.802144258
437,0.802144258
438,0.802144258
439,0.802144258
440,0.802144258
441,0.802144258
442,0.802144258
443,0.802144258
444,0.802144258
445,0.802144258
446,0.802144258
447,0.802144258
448,0.802144258
449,0.802144258
450,0.802144258
451,0.802144258
452,0.802144258
453,0.802144258
454,0.802144258
455,0.802144258
456,0.802144258
457,0.802144258
458,0.802144258
459,0.802144258
460,0.802144258
461,0.802144258
462,0.802144258
463,0.802144258
464,0.802144258
465,0.802144258
466,0.802144258
467,0.802144258
468,0.802144258
469,0.802144258
470,0.802144258
471,0.802144258
472,0.802144258
473,0.802144258
474,0.802144258
475,0.802144258
476,0.802144258
477,0.802144258
478,0.802144258
479,0.802144258
480,0.802144258
481,0.802144258
482,0.802144258
483,0.802144258
484,0.802144258
485,0.802144258
486,0.802144258
487,0.802076576
488,0.802076576
489,0.802063163
490,0.802063163
491,0.802063163
492,0.802063163
493,0.802063163
494,0.802063163
495,0.802063163
496,0.802063163
497,0.802063163
498,0.802063163
499,0.802063163
500,0.802063163
501,0.802058856
502,0.802058856
503,0.802058856
504,0.802058856
505,0.802058856
506,0.802058856
507,0.802058856
508,0.802058856
509,0.802058856
510,0.802058856
511,0.802058856
512,0.802058856
513,0.802058856
514,0.802058856
515,0.802058856
516,0.802058856
517,0.802058856
518,0.802058856
519,0.802058856
520,0.802058856
521,0.802058856
522,0.802058856
523,0.802058856
524,0.802058856
525,0.802058856
526,0.802058856
527,0.802058856
528,0.802058856
529,0.802058856
530,0.802058856
531,0.802058856
532,0.802058856
533,0.802058856
534,0.802058856
535,0.802058856
536,0.802058856
537,0.802058856
538,0.802058856
539,0.802058856
540,0.802058856
541,0.802058856
542,0.802058856
543,0.802058856
544,0.802037518
545,0.802037518
546,0.802037518
547,0.802037518
548,0.802037518
549,0.802037518
550,0.802037518
551,0.802037518
552,0.802037518
553,0.802037518
554,0.802037518
555,0.802037518
556,0.802037518
557,0.802037518
558,0.802037518
559,0.802037518
560,0.802037518
561,0.802037518
562,0.802037518
563,0.802037518
564,0.802037518
565,0.802037518
566,0.802037518
567,0.802037518
568,0.802037518
569,0.802037518
570,0.802037518
571,0.802037518
572,0.802014891
573,0.802014891
574,0.802014891
575,0.802014891
576,0.802014891
577,0.802014891
578,0.802014891
579,0.802014891
580,0.802014891
581,0.802014891
582,0.802014891
583,0.802014891
584,0.802014891
585,0.802014891
586,0.802014891
587,0.802014891
588,0.802014891
589,0.802014891
590,0.802014891
591,0.802014891
592,0.802014891
593,0.802014891
594,0.802014891
595,0.802014891
596,0.802014891
597,0.802014891
598,0.802014891
599,0.802014891
600,0.802014891
601,0.802014891
602,0.802014891
603,0.802014891
604,0.802014891
605,0.802014891
606,0.801892825
607,0.801892825
608,0.801892825
609,0.801892825
610,0.801892825
611,0.801892825
612,0.801892825
613,0.801892825
614,0.801892825
615,0.801892825
616,0.801892825
617,0.801892825
618,0.801892825
619,0.801892825
620,0.801892825
621,0.801892825
622,0.801892825
623,0.801892825
624,0.801892825
625,0.801834601
626,0.801834601
627,0.801834601
628,0.801834601
629,0.801834601
630,0.801834601
631,0.801834601
632,0.801834601
633,0.801834601
634,0.801834601
635,0.801834601
636,0.801834601
637,0.801834601
638,0.801834601
639,0.801834601
640,0.801834601
641,0.801834601
642,0.801834601
643,0.801834601
644,0.801834601
645,0.801834601
646,0.801834601
647,0.801834601
648,0.801834601
649,0.801834601
650,0.801834601
651,0.801834601
652,0.801834601
653,0.801834601
654,0.801834601
655,0.801834601
656,0.801834601
657,0.801834601
658,0.801834601
659,0.801834601
660,0.801834601
661,0.801834601
662,0.801834601
663,0.801834601
664,0.801834601
665,0.801834601
666,0.801834601
667,0.801834601
668,0.801834601
669,0.801834601
670,0.801834601
671,0.801834601
672,0.801834601
673,0.801834601
674,0.801834601
675,0.801834601
676,0.801834601
677,0.801834601
678,0.801834601
679,0.801834601
680,0.801834601
681,0.801834601
682,0.801834601
683,0.801834601
684,0.801834601
685,0.801834601
686,0.801834601
687,0.801834601
688,0.801834601
689,0.801834601
690,0.801834601
691,0.801834601
692,0.801834601
693,0.801834601
694,0.801808834
695,0.801808834
696,0.801808834
697,0.801808834
698,0.801808834
699,0.801808834
700,0.801808834
701,0.801808834
702,0.801808834
703,0.801808834
704,0.801808834
705,0.801808834
706,0.801795279
707,0.801795279
708,0.801795279
709,0.801795279
710,0.801795279
711,0.801795279
712,0.801795279
713,0.801795279
714,0.801795279
715,0.801795279
716,0.801795279
717,0.801795279
718,0.801795279
719,0.801795279
720,0.801795279
721,0.801795279
722,0.801795279
723,0.801795279
724,0.801795279
725,0.801795279
726,0.801795279
727,0.801795279
728,0.801795279
729,0.801795279
730,0.801795279
731,0.801795279
732,0.801795279
733,0.801795279
734,0.801795279
735,0.801795279
736,0.801795279
737,0.801795279
738,0.801795279
739,0.801795279
740,0.801795279
741,0.801795279
742,0.801795279
743,0.801795279
744,0.801795279
745,0.801795279
746,0.801795279
747,0.801795279
748,0.801795279
749,0.801795279
750,0.801795279
751,0.801795279
752,0.801795279
753,0.801795279
754,0.801795279
755,0.801795279
756,0.801795279
757,0.801795279
758,0.801795279
759,0.801795279
760,0.801795279
761,0.801795279
762,0.801795279
763,0.801795279
764,0.801795279
765,0.801790884
766,0.801790884
767,0.801790884
768,0.801790884
769,0.801790884
770,0.801790884
771,0.801790884
772,0.801790884
773,0.801790884
774,0.801790884
775,0.801790884
776,0.801790884
777,0.801790884
778,0.801790884
779,0.801790884
780,0.801790884
781,0.801790884
782,0.801790884
783,0.801790884
784,0.801790884
785,0.801790884
786,0.801790884
787,0.801790884
788,0.801790884
789,0.801790884
790,0.801790884
791,0.801790884
792,0.801790884
793,0.801790884
794,0.801790884
795,0.801790884
796,0.801790884
797,0.801790884
798,0.801790884
799,0.801790884
800,0.801790884
801,0.801790884
802,0.801790884
803,0.801790884
804,0.801790884
805,0.801790884
806,0.801790884
807,0.801790884
808,0.801790884
809,0.801790884
810,0.801790884
811,0.801790884
812,0.801790884
813,0.801790884
814,0.801790884
815,0.801790884
816,0.801790884
817,0.801790884
818,0.801790884
819,0.801790884
820,0.801790884
821,0.801790884
822,0.801790884
823,0.801790884
824,0.801790884
825,0.801790884
826,0.801790884
827,0.801790884
828,0.801790884
829,0.801790884
830,0.801790884
831,0.801790884
832,0.801790884
833,0.801790884
834,0.801790884
835,0.801790884
836,0.801786152
837,0.801786152
838,0.801786152
839,0.801786152
840,0.801786152
841,0.80177404
842,0.80177404
843,0.80177404
844,0.80177404
845,0.80177404
846,0.80177404
847,0.80177404
848,0.80177404
849,0.80177404
850,0.80177404
851,0.80177404
852,0.80177404
853,0.80177404
854,0.801762622
855,0.801762622
856,0.801755881
857,0.801755881
858,0.801755881
859,0.801755881
860,0.801755881
861,0.801755881
862,0.801755881
863,0.801755881
864,0.801755881
865,0.801755881
866,0.801755881
867,0.801755881
868,0.801755881
869,0.801755881
870,0.801755881
871,0.801755881
872,0.801755032
873,0.801755032
874,0.801755032
875,0.801755032
876,0.801755032
877,0.801755032
878,0.801755032
879,0.801755032
880,0.801755032
881,0.801755032
882,0.801755032
883,0.801755032
884,0.801755032
885,0.801755032
886,0.801755032
887,0.801755032
888,0.801755032
889,0.801755032
890,0.801755032
891,0.801755032
892,0.801755032
893,0.801755032
894,0.801755032
895,0.801755032
896,0.801755032
897,0.801755032
898,0.801755032
899,0.801755032
900,0.801755032
901,0.801755032
902,0.801755032
903,0.801755032
904,0.801755032
905,0.801755032
906,0.801755032
907,0.801755032
908,0.801755032
909,0.801755032
910,0.801755032
911,0.801755032
912,0.801755032
913,0.801755032
914,0.801755032
915,0.801755032
916,0.801755032
917,0.801755032
918,0.801755032
919,0.801755032
920,0.801755032
921,0.801755032
922,0.801755032
923,0.801755032
924,0.801755032
925,0.801755032
926,0.801755032
927,0.801755032
928,0.801755032
929,0.801755032
930,0.801755032
931,0.801755811
932,0.801755811
933,0.801755811
934,0.801755811
935,0.801755811
936,0.801755811
937,0.801755811
938,0.801755811
939,0.801755811
940,0.801755811
941,0.801755811
942,0.801755811
943,0.801755811
944,0.801755811
945,0.801755811
946,0.801755811
947,0.801755811
948,0.801755811
949,0.801755811
950,0.801755811
951,0.801755811
952,0.801755811
953,0.801755811
954,0.801755811
955,0.801755811
956,0.801755811
957,0.801749435
958,0.801749435
959,0.801749435
960,0.801749435
961,0.801749435
962,0.801749435
963,0.801749435
964,0.801749435
965,0.801749435
966,0.801749435
967,0.801749435
968,0.80174947
969,0.80174947
970,0.80174947
971,0.80174947
972,0.80174947
973,0.80174947
974,0.80174947
975,0.80174947
976,0.80174947
977,0.80174947
978,0.80174947
979,0.80174947
980,0.80174947
981,0.80174947
982,0.80174947
983,0.80174947
984,0.80174947
985,0.80174947
986,0.80174947
987,0.80174947
988,0.80174947
989,0.80174947
990,0.80174947
991,0.80174947
992,0.80174947
993,0.80174947
994,0.80174947
995,0.80174947
996,0.80174947
997,0.80174947
998,0.80174947
999,0.80174947
1000,0.80174947
1001,0.80174947
1002,0.80174947
1003,0.80174947
1004,0.80174947
1005,0.80174947
1006,0.80174947
1007,0.80174947
1008,0.80174947
1009,0.80174947
1010,0.80174947
1011,0.80174947
1012,0.80174947
1013,0.80174947
1014,0.80174947
1015,0.80174947
1016,0.80174947
1017,0.80174947
1018,0.80174947
1019,0.80174947
1020,0.80174947
1021,0.80174947
1022,0.80174947
1023,0.80174947
1024,0.80174947
1025,0.80174947
1026,0.80174947
1027,0.80174947
1028,0.80174947
1029,0.80174947
1030,0.80173424
1031,0.80173424
1032,0.80173424
1033,0.80173424
1034,0.80173424
1035,0.80173424
1036,0.80173424
1037,0.80173424
1038,0.80173424
1039,0.80173424
1040,0.80173424
1041,0.80173424
1042,0.80173424
1043,0.80173424
1044,0.80173424
1045,0.80173424
1046,0.801728375
1047,0.801728375
1048,0.801728375
1049,0.801728375
1050,0.801728375
1051,0.801728375
1052,0.801728375
1053,0.801728375
1054,0.801728375
1055,0.801728375
1056,0.801728375
1057,0.801728375
1058,0.801728375
1059,0.801728375
1060,0.801728375
1061,0.801728375
1062,0.801728375
1063,0.801728375
1064,0.801728375
1065,0.801728375
1066,0.801728375
1067,0.801728375
1068,0.801728375
1069,0.801728375
1070,0.801728375
1071,0.801728375
1072,0.801728375
1073,0.801728375
1074,0.801728375
1075,0.801728375
1076,0.801728375
1077,0.801728375
1078,0.801728375
1079,0.801728375
1080,0.801728375
1081,0.801728375
1082,0.801728375
1083,0.801728375
1084,0.801728375
1085,0.801728375
1086,0.801728375
1087,0.801728375
1088,0.801728375
1089,0.801728375
1090,0.801728375
1091,0.801728375
1092,0.801728375
1093,0.801728375
1094,0.801728375
1095,0.801728375
1096,0.801728375
1097,0.801728375
1098,0.801728375
1099,0.80172344
1100,0.80172344
1101,0.80172344
1102,0.80172344
1103,0.80172344
1104,0.80172344
1105,0.80172344
1106,0.80172344
1107,0.80172344
1108,0.80172344
1109,0.80172344
1110,0.80172344
1111,0.80172344
1112,0.80172344
1113,0.80172344
1114,0.80172344
1115,0.80172344
1116,0.80172344
1117,0.80172344
1118,0.80172344
1119,0.80172344
1120,0.80172344
1121,0.80172344
1122,0.80172344
1123,0.80172344
1124,0.80172344
1125,0.80172344
1126,0.80172344
1127,0.80172344
1128,0.80172344
1129,0.80172344
1130,0.80172344
1131,0.80172344
1132,0.80172344
1133,0.80172344
1134,0.80172344
1135,0.80172344
1136,0.80172344
1137,0.80172344
1138,0.80172344
1139,0.80172344
1140,0.80172344
1141,0.80172344
1142,0.80172344
1143,0.80172344
1144,0.80172344
1145,0.80172344
1146,0.80172344
1147,0.80172344
1148,0.80172344
1149,0.80172344
1150,0.80172344
1151,0.80172344
1152,0.80172344
1153,0.80172344
1154,0.80172344
1155,0.80172344
1156,0.80172344
1157,0.80172344
1158,0.80172344
1159,0.80172344
1160,0.80172344
1161,0.80172344
1162,0.80172344
1163,0.80172344
1164,0.80172344
1165,0.80172344
1166,0.80172344
1167,0.80172344
1168,0.80172344
1169,0.80172344
1170,0.80172344
1171,0.80172344
1172,0.80172344
1173,0.80172344
1174,0.80172344
1175,0.80172344
1176,0.80172344
1177,0.80172344
1178,0.80172344
1179,0.80172344
1180,0.80172344
1181,0.80172344
1182,0.80172344
1183,0.80172344
1184,0.80172344
1185,0.80172344
1186,0.80172344
1187,0.80172344
1188,0.80172344
1189,0.80172344
1190,0.80172344
1191,0.80172344
1192,0.80172344
1193,0.80172344
1194,0.80172344
1195,0.80172344
1196,0.801712532
1197,0.801712532
1198,0.801712532
1199,0.801712532
1200,0.801712532
1201,0.801712532
1202,0.801712532
1203,0.801712532
1204,0.801712532
1205,0.801712532
1206,0.801712532
1207,0.801712532
1208,0.801712532
1209,0.801712532
1210,0.801712532
1211,0.801712532
1212,0.801712532
1213,0.801712532
1214,0.801712532
1215,0.801712662
1216,0.801712662
1217,0.801712662
1218,0.801712662
1219,0.801712662
1220,0.801712662
1221,0.801712662
1222,0.801712662
1223,0.801712662
1224,0.801712662
1225,0.801712662
1226,0.801712662
1227,0.801712662
1228,0.801712662
1229,0.801712662
1230,0.801712662
1231,0.801712662
1232,0.801712662
1233,0.801712662
1234,0.801712662
1235,0.801711136
1236,0.801711136
1237,0.801711136
1238,0.801711136
1239,0.801711136
1240,0.801711136
1241,0.801711136
1242,0.801711136
1243,0.801711136
1244,0.801711136
1245,0.801711136
1246,0.801711136
1247,0.801711136
1248,0.801711136
1249,0.801711136
1250,0.801711136
1251,0.801711136
1252,0.801711136
1253,0.801711136
1254,0.801711136
1255,0.801711136
1256,0.801711136
1257,0.801711136
1258,0.801711136
1259,0.801711136
1260,0.801711136
1261,0.801711136
1262,0.801711136
1263,0.801711136
1264,0.801711136
1265,0.801711136
1266,0.801711136
1267,0.801711136
1268,0.801711136
1269,0.801711136
1270,0.801711136
1271,0.801711136
1272,0.801711136
1273,0.801711136
1274,0.801711136
1275,0.801711136
1276,0.801711136
1277,0.801711136
1278,0.801711136
1279,0.801711136
1280,0.801711136
1281,0.801711136
1282,0.801711136
1283,0.801711136
1284,0.801711136
1285,0.801711136
1286,0.801710057
1287,0.801710057
1288,0.801710057
1289,0.801708772
1290,0.801708772
1291,0.801708772
1292,0.801708772
1293,0.80170427
1294,0.80170427
1295,0.80170427
1296,0.80170427
1297,0.80170427
1298,0.80170427
1299,0.80170427
1300,0.80170427
1301,0.80170427
1302,0.80170427
1303,0.80170427
1304,0.80170427
1305,0.80170427
1306,0.80170427
1307,0.80170427
1308,0.80170427
1309,0.80170427
1310,0.80170427
1311,0.80170427
1312,0.80170427
1313,0.80170427
1314,0.80170427
1315,0.80170427
1316,0.80170427
1317,0.80170427
1318,0.80170427
1319,0.80170427
1320,0.80170427
1321,0.80170427
1322,0.80170427
1323,0.80170427
1324,0.80170427
1325,0.80170427
1326,0.80170427
1327,0.80170427
1328,0.80170427
1329,0.80170427
1330,0.80170427
1331,0.80170427
1332,0.80170427
1333,0.80170427
1334,0.80170427
1335,0.80170427
1336,0.80170427
1337,0.80170427
1338,0.80170427
1339,0.80170427
1340,0.80170427
1341,0.80170427
1342,0.80170427
1343,0.80170427
1344,0.80170427
1345,0.80170427
1346,0.80170427
1347,0.80170427
1348,0.80170427
1349,0.80170427
1350,0.80170427
1351,0.801703543
1352,0.801703543
1353,0.801703543
1354,0.801703543
1355,0.801703543
1356,0.801703543
1357,0.801703543
1358,0.801703543
1359,0.801703543
1360,0.801703543
1361,0.801703543
1362,0.801703543
1363,0.801703543
1364,0.801703543
1365,0.801703543
1366,0.801703543
1367,0.801703543
1368,0.801703543
1369,0.801703543
1370,0.801703543
1371,0.801703543
1372,0.801703543
1373,0.801703543
1374,0.801703543
1375,0.801703543
1376,0.801703543
1377,0.801703543
1378,0.801703543
1379,0.801703543
1380,0.801703543
1381,0.801703543
1382,0.801703543
1383,0.801703543
1384,0.801703543
1385,0.801703543
1386,0.801703543
1387,0.801703543
1388,0.801703543
1389,0.801703543
1390,0.801703543
1391,0.801703543
1392,0.801703543
1393,0.801703543
1394,0.801703543
1395,0.801703543
1396,0.801703543
1397,0.801703543
1398,0.801703543
1399,0.801703543
1400,0.801703543
1401,0.801703543
1402,0.801703543
1403,0.801703543
1404,0.801703543
1405,0.801703543
1406,0.801703498
1407,0.801703498
1408,0.801703498
1409,0.801703498
1410,0.801703498
1411,0.801703498
1412,0.801703498
1413,0.801703498
1414,0.801703498
1415,0.801703498
1416,0.801703498
1417,0.801703498
1418,0.801703498
1419,0.801703498
1420,0.801703498
1421,0.801703498
1422,0.801703498
1423,0.801703498
1424,0.801703498
1425,0.801703498
1426,0.801703498
1427,0.801703498
1428,0.801703498
1429,0.801703498
1430,0.801703498
1431,0.801703498
1432,0.801703498
1433,0.801703498
1434,0.801703498
1435,0.801685018
1436,0.801685018
1437,0.801685018
1438,0.801685018
1439,0.801685018
1440,0.801685018
1441,0.801685018
1442,0.801685018
1443,0.801685018
1444,0.801685018
1445,0.801685018
1446,0.801685018
1447,0.801685018
1448,0.801685018
1449,0.801685018
1450,0.801685018
1451,0.801685018
1452,0.801685018
1453,0.801685018
1454,0.801685018
1455,0.801685018
1456,0.801685018
1457,0.801685018
1458,0.801685018
1459,0.801685018
1460,0.801685018
1461,0.801685018
1462,0.801685018
1463,0.801685018
1464,0.801685018
1465,0.801685018
1466,0.801685018
1467,0.801685018
1468,0.801685018
1469,0.801685018
1470,0.801685018
1471,0.801685018
1472,0.801685018
1473,0.801685018
1474,0.801685018
1475,0.801685018
1476,0.801685018
1477,0.801685018
1478,0.801685018
1479,0.801638761
1480,0.801638761
1481,0.801638761
1482,0.801638761
1483,0.801638761
1484,0.801638761
1485,0.801638761
1486,0.801638761
1487,0.801638761
1488,0.801638761
1489,0.801638761
1490,0.801638761
1491,0.801638761
1492,0.801638761
1493,0.801638761
1494,0.801638761
1495,0.801638761
1496,0.801638761
1497,0.801638761
1498,0.801638761
1499,0.801638761
1500,0.801638761
1501,0.801638761
1502,0.801638761
1503,0.801638761
1504,0.801638761
1505,0.801638761
1506,0.801638761
1507,0.801638761
1508,0.801638761
1509,0.801624253
1510,0.801624253
1511,0.801624253
1512,0.801624253
1513,0.801624253
1514,0.801624253
1515,0.801624253
1516,0.801624253
1517,0.801624253
1518,0.801624253
1519,0.801624253
1520,0.801624253
1521,0.801624253
1522,0.801624253
1523,0.801624253
1524,0.801624253
1525,0.801624253
1526,0.801619314
1527,0.801619314
1528,0.801614393
1529,0.801616644
1530,0.801616644
1531,0.801616644
1532,0.801616644
1533,0.801616644
1534,0.801616644
1535,0.801616644
1536,0.801616644
1537,0.801616644
1538,0.801616644
1539,0.801616644
1540,0.801616644
1541,0.801616644
1542,0.801616644
1543,0.801616644
1544,0.801616644
1545,0.801616644
1546,0.801616644
1547,0.801616644
1548,0.801616644
1549,0.801616644
1550,0.801616644
1551,0.801616644
1552,0.801616644
1553,0.801616644
1554,0.801616644
1555,0.801616644
1556,0.801616644
1557,0.801616644
1558,0.801616644
1559,0.801616644
1560,0.801471595
1561,0.801471595
1562,0.801471595
1563,0.801471595
1564,0.801471595
1565,0.801471595
1566,0.801471595
1567,0.801471595
1568,0.801471595
1569,0.801471595
1570,0.801471595
1571,0.801471595
1572,0.801471595
1573,0.801471595
1574,0.801471595
1575,0.801471595
1576,0.801471595
1577,0.801471595
1578,0.801471595
1579,0.801471595
1580,0.801461956
1581,0.801461956
1582,0.801461956
1583,0.801461956
1584,0.801461956
1585,0.801461956
1586,0.801461956
1587,0.801461956
1588,0.801461956
1589,0.801461956
1590,0.801461956
1591,0.801461956
1592,0.801461956
1593,0.801461956
1594,0.801461956
1595,0.801461956
1596,0.801461956
1597,0.801461956
1598,0.801461956
1599,0.801461956
1600,0.801461956
1601,0.801461956
1602,0.801461956
1603,0.801461956
1604,0.801461956
1605,0.801461956
1606,0.801461956
1607,0.801461956
1608,0.801461956
1609,0.801461956
1610,0.801461956
1611,0.801461956
1612,0.801461956
1613,0.801461956
1614,0.801461956
1615,0.801461956
1616,0.801461956
1617,0.801461956
1618,0.801461956
1619,0.801461956
1620,0.801461956
1621,0.801461956
1622,0.801461956
1623,0.801461956
1624,0.801461956
1625,0.801461956
1626,0.801461956
1627,0.801461956
1628,0.801461956
1629,0.801461956
1630,0.801461956
1631,0.801461956
1632,0.801461956
1633,0.801461956
1634,0.801461956
1635,0.801461956
1636,0.801461956
1637,0.801461956
1638,0.801461956
1639,0.801461956
1640,0.801461956
1641,0.801461956
1642,0.801461956
1643,0.801461956
1644,0.801461956
1645,0.801461956
1646,0.801461956
1647,0.801461956
1648,0.801461956
1649,0.801461956
1650,0.801461956
1651,0.801461956
1652,0.801461956
1653,0.801461956
1654,0.801461956
1655,0.801461956
1656,0.801461956
1657,0.801461956
1658,0.801461956
1659,0.801461956
1660,0.801461956
1661,0.801461956
1662,0.801461956
1663,0.801461956
1664,0.801461956
1665,0.801461956
