"","x"
"1",0
"2",-0.000990981828852739
"3",-0.0127941393100727
"4",-0.0169786070349289
"5",-0.0264209511535782
"6",-0.0478257163551449
"7",-0.0576690833124994
"8",0.0051021588517832
"9",0.00467531773878651
"10",0.00159207939999163
"11",0.0204393550393511
"12",0.0198020887492378
"13",0.00604653494243701
"14",0.0199875607428478
"15",0.00656470958353643
"16",-0.00466567381107089
"17",-0.0336157689874727
"18",-0.0049923678487278
"19",0.0141082870984973
"20",-0.0131099861823161
"21",-0.00275737502645355
"22",-0.0492418633460019
"23",-0.00378683551414054
"24",0.039888495123586
"25",0.0522594804684629
"26",0.0564305439342181
"27",0.102943613365797
"28",0.072221200309926
"29",0.0566984299910866
"30",0.0895350119183063
"31",0.13615257547667
"32",0.121539428717141
"33",0.0744072133037279
"34",0.0891975527940996
"35",0.105467921413281
"36",0.113279140307561
"37",0.136586078132368
"38",0.106830825704066
"39",0.0980563402894228
"40",0.0489611024081144
"41",0.0330125159040669
"42",0.0750545707507741
"43",0.0707755873932524
"44",0.052149309937674
"45",0.0295733464031591
"46",0.0106820941323928
"47",0.0329740750214221
"48",0.0493662564681788
"49",0.0645582313952525
"50",0.0602472039477012
"51",0.057034805099749
"52",0.0948875710056112
"53",0.0604738848785449
"54",0.064289100817482
"55",0.0744056177255919
"56",0.0245396626310939
"57",0.085047189536784
"58",0.0835409926896144
"59",0.0336529436139755
"60",-0.0165364333858361
"61",-0.0108458424052902
"62",-0.0164073304852967
"63",-0.03201791922116
"64",-0.0103622071737859
"65",0.00756062423878381
"66",-0.0116593130491079
"67",-0.0233344732670411
"68",-0.019199477189327
"69",-0.0293592215812206
"70",-0.0123575789197211
"71",-0.0188751865156775
"72",-0.00122042981813678
"73",-0.0356071542064267
"74",0.00221140954462357
"75",0.00113135105285988
"76",0.00403173172512926
"77",-0.0255948860492865
"78",-0.0286667315679049
"79",-0.0382764531967019
"80",-0.0653209277891932
"81",-0.0401157467835098
"82",-0.0101181057018193
"83",-0.0123686987583423
"84",0.0304367890595071
"85",0.04157403583659
"86",0.0431280761182009
"87",0.0627424913166598
"88",0.0737300933467521
"89",0.0728178316761801
"90",0.08565225383042
"91",0.0764208256139452
"92",0.12150982105441
"93",0.123238416804766
"94",0.114051900914022
"95",0.0699476019193868
"96",0.0601149917871068
"97",0.0819513456913608
"98",0.081615819376651
"99",0.0818103247551588
"100",0.0540321454976487
"101",0.0341784618097492
"102",0.0327440901004593
"103",0.0322275591077825
"104",-0.00868211162407505
"105",0.0246290324752433
"106",0.0021444910391769
"107",0.0148703651563667
"108",0.0384062135202256
"109",0.0506711341198788
"110",0.022804094362638
"111",0.0222843318649569
"112",0.0226764954799228
"113",0.0219992261234211
"114",0.0457354063955543
"115",0.0534143566254698
"116",0.0438012205437019
"117",0.0593633065117362
"118",0.0430303680564221
"119",0.044171663761213
"120",-0.0148135414413725
"121",-0.0575572720554696
"122",-0.0936523796715674
"123",-0.0754067511247371
"124",-0.0667341031914224
"125",-0.0722174229016036
"126",-0.0509762917330889
"127",-0.0692439518644149
"128",-0.0591252448487795
"129",-0.0451313832174716
"130",-0.0497338967146881
"131",-0.0250909362377957
"132",-0.0308552554891947
"133",0.0222569033423363
"134",0.0464451245177972
"135",0.0689160804461848
"136",0.0565088204704484
"137",0.0744057812833979
"138",0.0707185358388325
"139",0.0879224846544666
"140",0.117579658339603
"141",0.103068257676125
"142",0.0848541722341489
"143",0.105919204505379
"144",0.0744790157543104
"145",0.0868349739549664
"146",0.0700794975827558
"147",0.100909270330533
"148",0.0801447473345361
"149",0.0661767137185224
"150",0.0635496255173038
"151",0.0787181421111697
"152",0.0893732459440886
"153",0.0774153162458727
"154",0.0659751301680406
"155",0.0691597919298081
"156",0.0350867542610908
"157",-0.00796923739730832
"158",-0.00971660056624404
"159",-0.00666453924453615
"160",0.00470171708880438
"161",0.0182522280621778
"162",0.0411805696877339
"163",0.0760713626770387
"164",0.106297394671425
"165",0.0909457761452047
"166",0.0539021737220351
"167",0.0945535865060738
"168",0.0986715409300499
"169",0.0934671829811998
"170",0.0795472862353573
"171",0.089363926804165
"172",0.164224346416357
"173",0.147365928913768
"174",0.158577115417561
"175",0.204021132064604
"176",0.210502170729808
"177",0.171974472462123
"178",0.157407809671247
"179",0.171727325021457
"180",0.127282720778951
"181",0.101632052758764
"182",0.102810757901463
"183",0.0842878261002093
"184",0.0585717401190743
"185",0.0916413864254585
"186",0.105105451109575
"187",0.0919635610825432
"188",0.0841890248646572
"189",0.0849305302005559
"190",0.0797693614541569
"191",0.0749767726484327
"192",0.0692227941841659
"193",0.0923659426909929
"194",0.082079464264387
"195",0.113810556848993
"196",0.0929584954274463
"197",0.0965519413100712
"198",0.106545632986049
"199",0.0699484901486279
"200",0.0242453145308769
"201",0.0133920767640876
