"","x"
"1",0
"2",0.0193734886257451
"3",-0.000635424187935565
"4",0.0196121306874395
"5",0.0041566550862441
"6",0.0217723402306412
"7",0.022048735188405
"8",0.0405194323345543
"9",0.0411982913914547
"10",0.0279370930621982
"11",0.0342320860427364
"12",0.03350469158362
"13",0.0429647806080656
"14",0.0403135095929023
"15",0.0724264718850646
"16",0.0661242853331994
"17",0.0553183798786988
"18",0.0590209045524638
"19",0.0632267164442957
"20",0.0723480883992127
"21",0.0841590370764296
"22",0.0829185313669558
"23",0.0994596754693711
"24",0.0796883013755832
"25",0.0816188892986773
"26",0.0727856885945845
"27",0.089883204121495
"28",0.072614447414423
"29",0.0743708726181146
"30",0.0749966541595801
"31",0.0793735693468498
"32",0.0874725330442161
"33",0.0988891805144796
"34",0.0896599397571991
"35",0.108677760721375
"36",0.114110982697875
"37",0.116238113118049
"38",0.112321819910457
"39",0.128194966523127
"40",0.137313164329685
"41",0.126454043994078
"42",0.136245950398318
"43",0.127820459342632
"44",0.128747079483886
"45",0.134283313641586
"46",0.120190577352133
"47",0.107031553224554
"48",0.112087290488942
"49",0.110691755036984
"50",0.110421344693554
"51",0.106412541079767
"52",0.10831258370116
"53",0.0988134762266654
"54",0.0857395062823863
"55",0.0640579620246919
"56",0.0542053493971053
"57",0.0800780813086071
"58",0.0582035265626018
"59",0.0906243169106027
"60",0.0830673841855337
"61",0.0518141260341775
"62",0.0821926688559692
"63",0.0655602827943218
"64",0.0695811026977715
"65",0.065562970354941
"66",0.0574361709197669
"67",0.0493394151858212
"68",0.0282921584840903
"69",0.0435689961828968
"70",0.0378440743748077
"71",0.0331501713651481
"72",0.0113902854504714
"73",0.0177308514296176
"74",0.0166568412074352
"75",0.0154258224040101
"76",-0.00646770345833485
"77",-0.0375676390028494
"78",-0.0306000050369165
"79",-0.0202014153357695
"80",-0.0114242741777542
"81",-0.0271892215246988
"82",-0.00835308229152345
"83",0.00561466076047041
"84",-0.000723532176430941
"85",-0.0124354723315434
"86",0.00416264156667946
"87",0.0251955365419627
"88",0.0308420604829192
"89",0.0129541492639941
"90",0.000187135861520558
"91",0.0159784305345379
"92",0.00241597105175059
"93",0.010736020474394
"94",0.0361456869240424
"95",0.027714671668222
"96",0.0500600833847731
"97",0.0675557083071699
"98",0.0517559248562137
"99",0.0478043223997028
"100",0.0602182468347899
"101",0.0656602441600755
"102",0.0506931391830208
"103",0.0400721913555905
"104",0.0566729228291055
"105",0.0317834485646274
"106",0.023026161090121
"107",0.00131769660661561
"108",-0.00197068750783358
"109",0.0113877198072006
"110",0.0307098151525057
"111",0.0454617427794891
"112",0.0414002019503613
"113",0.031785896506012
"114",0.0523994133028268
"115",0.052522070303059
"116",0.0613069188984344
"117",0.0464615893965266
"118",0.0319703911153594
"119",0.0091525990205931
"120",-0.00619048569677422
"121",0.0206429984233353
"122",0.0165411841190762
"123",-0.0098637670968455
"124",-0.00124203818750969
"125",0.00704608857349056
"126",0.000103983182928772
"127",0.0188671589858507
"128",0.0257986582722591
"129",0.00969251235011406
"130",0.00610707594053689
"131",0.00985656053285089
"132",-0.0145928177775708
"133",-0.0383358923833401
"134",-0.0616342476682008
"135",-0.0523262896582059
"136",-0.068295432575768
"137",-0.088122180697431
"138",-0.100895680224181
"139",-0.121264471514208
"140",-0.138769285301512
"141",-0.144114111112076
"142",-0.125258512803686
"143",-0.131314526442926
"144",-0.125037057597448
"145",-0.134227522362383
"146",-0.147506155095001
"147",-0.147200474298097
"148",-0.155150681681197
"149",-0.161319128705442
"150",-0.168958870605898
"151",-0.178142218545189
"152",-0.161667773868997
"153",-0.148247413180393
"154",-0.164942573547753
"155",-0.17757492257911
"156",-0.16292577821251
"157",-0.187233111445919
"158",-0.192536863050243
"159",-0.208289478686372
"160",-0.219671194765624
"161",-0.224722840729187
"162",-0.243795112228429
"163",-0.243730208333719
"164",-0.259340728336878
"165",-0.28324121635633
"166",-0.289629035629145
"167",-0.272634661718389
"168",-0.275704674022487
"169",-0.276959983316829
"170",-0.257615247529826
"171",-0.249677432325295
"172",-0.241066447931704
"173",-0.246674568931346
"174",-0.240448862873082
"175",-0.211099038370003
"176",-0.216777716255367
"177",-0.188935481352731
"178",-0.169710074879615
"179",-0.182454366563638
"180",-0.175648246932057
"181",-0.176982104192024
"182",-0.191031048748279
"183",-0.189867947597771
"184",-0.152451394848123
"185",-0.148200643001497
"186",-0.154347788691171
"187",-0.15871268380737
"188",-0.170252735246365
"189",-0.184436321392337
"190",-0.16186355516454
"191",-0.171317040192406
"192",-0.154863499783232
"193",-0.130328157160632
"194",-0.107448222298376
"195",-0.124989592647592
"196",-0.136510365513876
"197",-0.145876526757281
"198",-0.132671203222196
"199",-0.129278756978733
"200",-0.109930378792436
"201",-0.0912843296426087
"202",-0.0905910500012364
"203",-0.117258760753906
"204",-0.114565941164118
"205",-0.105776176177876
"206",-0.122786568248565
"207",-0.137595190091176
"208",-0.139032095378588
"209",-0.160891399560161
"210",-0.145515662698881
"211",-0.147204364660287
"212",-0.156307108979141
"213",-0.153097316486019
"214",-0.17627317863491
"215",-0.178909836141395
"216",-0.199925175644266
"217",-0.186370335907998
"218",-0.179105563215142
"219",-0.19256947862406
"220",-0.198675797468931
"221",-0.212572310513874
"222",-0.247064471079603
"223",-0.232486969462078
"224",-0.238665817606818
"225",-0.262919320116858
"226",-0.285797304379011
