"","x"
"1",1.00573598727283
"2",1.00573598727283
"3",1.00573598727283
"4",1.00573598727283
"5",1.00573598727283
"6",1.00573598727283
"7",1.00573598727283
"8",1.00573598727283
"9",1.00573598727283
"10",1.00573598727283
"11",1.00573598727283
"12",1.00573598727283
"13",1.00573598727283
"14",1.00573598727283
"15",1.00573598727283
"16",1.00573598727283
"17",1.00573598727283
"18",1.00573598727283
"19",1.00573598727283
"20",1.00573598727283
"21",1.00573598727283
"22",1.00573598727283
"23",1.00573598727283
"24",1.00573598727283
"25",1.00573598727283
"26",1.00573598727283
"27",1.00573598727283
"28",1.00573598727283
"29",1.00573598727283
"30",1.00573598727283
"31",1.00573598727283
"32",1.00573598727283
"33",1.00573598727283
"34",1.00573598727283
"35",1.00573598727283
"36",1.00573598727283
"37",1.00573598727283
"38",1.00573709863019
"39",1.00573709863019
"40",1.00573709863019
"41",1.00573709863019
"42",1.00573709863019
"43",1.00573709863019
"44",1.00573709863019
"45",1.00573709863019
"46",1.00573709863019
"47",1.00573394596324
"48",1.00573394596324
"49",1.00573394596324
"50",1.00573394596324
"51",1.00573394596324
"52",1.00573394596324
"53",1.00573394596324
"54",1.00573394596324
"55",1.00573394596324
"56",1.00573394596324
"57",1.00573394596324
"58",1.00573394596324
"59",1.00573394596324
"60",1.00573394596324
"61",1.00573394596324
"62",1.00573394596324
"63",1.00573394596324
"64",1.00573394596324
"65",1.00573394596324
"66",1.00573394596324
"67",1.00573394596324
"68",1.00573394596324
"69",1.00573394596324
"70",1.00573394596324
"71",1.00573394596324
"72",1.00573394596324
"73",1.00573394596324
"74",1.00573394596324
"75",1.00573394596324
"76",1.00573394596324
"77",1.00573394596324
"78",1.00573394596324
"79",1.00573394596324
"80",1.00571716682917
"81",1.00571716682917
"82",1.00571716682917
"83",1.00571716682917
"84",1.00571716682917
"85",1.00571716682917
"86",1.00571716682917
"87",1.00571716682917
"88",1.00571716682917
"89",1.00571716682917
"90",1.00571716682917
"91",1.00571716682917
"92",1.00571716682917
"93",1.00571716682917
"94",1.00571716682917
"95",1.00571716682917
"96",1.00571716682917
"97",1.00571716682917
"98",1.00571716682917
"99",1.00571716682917
"100",1.00571716682917
"101",1.00571716682917
"102",1.00571716682917
"103",1.00571716682917
"104",1.00571716682917
"105",1.00571716682917
"106",1.00571716682917
"107",1.00571716682917
"108",1.00571716682917
"109",1.00571716682917
"110",1.00571716682917
"111",1.00571716682917
"112",1.00571716682917
"113",1.00571716682917
"114",1.00571716682917
"115",1.00571716682917
"116",1.00571716682917
"117",1.00571716682917
"118",1.00571716682917
"119",1.00571716682917
"120",1.00571716682917
"121",1.00571716682917
"122",1.00571716682917
"123",1.00571716682917
"124",1.00571716682917
"125",1.00571716682917
"126",1.00571716682917
"127",1.00571716682917
"128",1.00571716682917
"129",1.00571716682917
"130",1.00571716682917
